block_id,section_id,start_time,end_time,duration_hours,task_count,task_ids,departments,resource_requirements
BLK01563,SEC058,2025-05-15 04:46,2025-05-15 13:00,8.23,2,TRC2795;ENG3154,Engineering;Traction,track
BLK01564,SEC058,2025-06-02 06:00,2025-06-02 08:30,2.5,1,SIG2564,Signalling,signal
BLK01565,SEC058,2025-06-12 06:00,2025-06-12 07:30,1.5,1,TRC0015,Traction,power
BLK01566,SEC058,2025-06-18 06:00,2025-06-18 10:00,4.0,1,SIG1163,Signalling,none
BLK01567,SEC058,2025-06-26 06:00,2025-06-26 16:15,10.25,1,SIG0713,Signalling,signal
BLK01568,SEC058,2025-07-21 10:44,2025-07-21 22:14,11.5,2,TRC1541;SIG0492,Signalling;Traction,power
BLK01569,SEC058,2025-07-23 06:00,2025-07-23 18:00,12.0,1,SIG2354,Signalling,signal
BLK01570,SEC058,2025-08-13 06:00,2025-08-13 14:45,8.75,1,ENG0188,Engineering,track
BLK01571,SEC058,2025-09-02 06:00,2025-09-02 13:30,7.5,1,ENG3805,Engineering,track
BLK01572,SEC058,2025-09-06 06:00,2025-09-06 09:00,3.0,1,SIG1934,Signalling,none
BLK01573,SEC058,2025-09-16 06:00,2025-09-16 22:29,16.48,2,SIG1142;TRC2427,Signalling;Traction,power
BLK01574,SEC058,2025-09-18 06:00,2025-09-18 10:30,4.5,1,TRC1375,Traction,none
BLK01575,SEC058,2025-10-03 06:00,2025-10-03 10:15,4.25,1,SIG0022,Signalling,none
BLK01576,SEC058,2025-10-29 06:00,2025-10-29 10:15,4.25,1,ENG0749,Engineering,track
BLK01577,SEC058,2025-11-17 06:00,2025-11-17 13:30,7.5,1,TRC1195,Traction,power
BLK01578,SEC058,2025-11-24 06:00,2025-11-24 17:30,11.5,1,ENG0051,Engineering,track
BLK01579,SEC058,2025-12-18 06:00,2025-12-18 16:00,10.0,1,SIG1174,Signalling,none
BLK01580,SEC059,2025-01-03 06:00,2025-01-03 07:30,1.5,1,TRC2593,Traction,power
BLK01581,SEC059,2025-01-05 06:00,2025-01-05 17:30,11.5,1,SIG1166,Signalling,signal
BLK01582,SEC059,2025-01-07 06:00,2025-01-07 10:00,4.0,1,SIG0365,Signalling,signal
BLK01583,SEC059,2025-01-10 06:00,2025-01-10 08:30,2.5,1,SIG2225,Signalling,signal
BLK01584,SEC059,2025-02-07 06:00,2025-02-07 12:15,6.25,1,ENG0452,Engineering,track
BLK01585,SEC059,2025-02-08 06:00,2025-02-08 18:00,12.0,1,TRC0749,Traction,power
BLK01586,SEC059,2025-02-14 06:00,2025-02-14 16:45,10.75,1,SIG2359,Signalling,none
BLK01587,SEC059,2025-02-23 19:31,2025-02-24 11:00,15.48,2,SIG0169;SIG2965,Signalling,none
BLK01588,SEC059,2025-02-25 06:00,2025-02-25 15:30,9.5,1,SIG1877,Signalling,none
BLK01589,SEC059,2025-03-17 06:00,2025-03-17 17:00,11.0,1,ENG2577,Engineering,track
BLK01590,SEC059,2025-04-21 06:00,2025-04-21 18:00,12.0,1,ENG0852,Engineering,track
BLK01591,SEC059,2025-05-01 06:00,2025-05-01 17:30,11.5,1,SIG0510,Signalling,none
BLK01592,SEC059,2025-05-12 06:00,2025-05-12 10:45,4.75,1,TRC2086,Traction,power
BLK01593,SEC059,2025-05-15 06:00,2025-05-15 15:30,9.5,1,TRC0504,Traction,power
BLK01594,SEC059,2025-06-03 06:00,2025-06-03 13:15,7.25,1,TRC2455,Traction,power
BLK01595,SEC059,2025-06-24 06:00,2025-06-24 13:30,7.5,1,TRC1779,Traction,none
BLK01596,SEC059,2025-06-26 06:00,2025-06-26 07:30,1.5,1,ENG2439,Engineering,track
BLK01597,SEC059,2025-08-04 06:00,2025-08-04 14:00,8.0,1,TRC2765,Traction,none
BLK01598,SEC059,2025-09-23 06:00,2025-09-23 10:30,4.5,1,ENG3458,Engineering,track
BLK01599,SEC059,2025-09-28 06:00,2025-09-28 09:15,3.25,1,TRC0752,Traction,power
BLK01600,SEC059,2025-09-30 06:00,2025-09-30 16:30,10.5,1,SIG2090,Signalling,signal
BLK01601,SEC059,2025-10-27 06:00,2025-10-27 17:45,11.75,1,TRC1290,Traction,power
BLK01602,SEC059,2025-12-19 06:00,2025-12-19 14:00,8.0,1,ENG2907,Engineering,track
BLK01603,SEC060,2025-01-04 06:00,2025-01-04 09:15,3.25,1,SIG1583,Signalling,none
BLK01604,SEC060,2025-01-09 06:00,2025-01-09 14:00,8.0,1,SIG1907,Signalling,signal
BLK01605,SEC060,2025-02-09 06:00,2025-02-09 15:30,9.5,1,SIG0916,Signalling,signal
BLK01606,SEC060,2025-03-11 06:00,2025-03-11 15:15,9.25,1,SIG2393,Signalling,signal
BLK01607,SEC060,2025-03-19 06:00,2025-03-19 11:45,5.75,1,SIG0300,Signalling,none
BLK01608,SEC060,2025-03-19 06:00,2025-03-19 15:45,9.75,1,SIG0023,Signalling,signal
BLK01609,SEC060,2025-05-04 06:00,2025-05-04 12:30,6.5,1,ENG3980,Engineering,track
BLK01610,SEC060,2025-05-06 06:00,2025-05-06 08:45,2.75,1,TRC1476,Traction,power
BLK01611,SEC060,2025-05-29 06:00,2025-05-29 13:00,7.0,1,TRC1473,Traction,power
BLK01612,SEC060,2025-06-01 06:00,2025-06-01 15:30,9.5,1,SIG0679,Signalling,signal
BLK01613,SEC060,2025-06-08 06:00,2025-06-08 16:00,10.0,1,ENG3914,Engineering,track
BLK01614,SEC060,2025-07-03 06:00,2025-07-03 08:15,2.25,1,TRC0260,Traction,power
BLK01615,SEC060,2025-07-15 06:00,2025-07-15 07:30,1.5,1,ENG0837,Engineering,track
BLK01616,SEC060,2025-08-07 06:00,2025-08-07 09:45,3.75,1,ENG0273,Engineering,track
BLK01617,SEC060,2025-08-09 06:00,2025-08-09 08:30,2.5,1,SIG2563,Signalling,signal
BLK01618,SEC060,2025-08-29 06:00,2025-08-29 11:00,5.0,1,ENG1423,Engineering,track
BLK01619,SEC060,2025-09-02 06:00,2025-09-02 17:00,11.0,1,TRC0953,Traction,none
BLK01620,SEC060,2025-09-21 06:00,2025-09-21 09:00,3.0,1,SIG1901,Signalling,signal
BLK01621,SEC060,2025-09-29 06:00,2025-09-29 08:15,2.25,1,SIG0210,Signalling,none
BLK01622,SEC060,2025-10-26 06:00,2025-10-26 15:45,9.75,1,ENG0834,Engineering,track
BLK01623,SEC060,2025-11-10 06:00,2025-11-10 14:45,8.75,1,SIG2670,Signalling,signal
BLK01624,SEC060,2025-11-11 06:00,2025-11-11 16:30,10.5,1,ENG0081,Engineering,track
BLK01625,SEC060,2025-12-15 01:59,2025-12-15 10:29,8.5,2,SIG1548;SIG2189,Signalling,none
BLK01626,SEC061,2025-01-09 06:00,2025-01-09 14:30,8.5,1,ENG3076,Engineering,track
BLK01627,SEC061,2025-01-18 06:00,2025-01-18 11:30,5.5,1,ENG3612,Engineering,track
BLK01628,SEC061,2025-02-06 06:00,2025-02-06 11:00,5.0,1,ENG3009,Engineering,track
BLK01629,SEC061,2025-02-15 06:00,2025-02-15 16:45,10.75,1,SIG0770,Signalling,none
BLK01630,SEC061,2025-02-20 06:00,2025-02-20 19:28,13.47,3,ENG0095;TRC1039;TRC2050,Engineering;Traction,power;track
BLK01631,SEC061,2025-03-03 06:00,2025-03-03 12:45,6.75,1,ENG3523,Engineering,track
BLK01632,SEC061,2025-03-08 06:00,2025-03-08 17:45,11.75,1,ENG2789,Engineering,track
BLK01633,SEC061,2025-03-13 06:00,2025-03-13 08:30,2.5,1,TRC0499,Traction,power
BLK01634,SEC061,2025-03-20 06:00,2025-03-20 16:15,10.25,1,ENG3115,Engineering,track
BLK01635,SEC061,2025-04-09 06:00,2025-04-09 12:30,6.5,1,SIG2570,Signalling,none
BLK01636,SEC061,2025-04-11 19:46,2025-04-12 16:45,20.98,2,SIG1127;ENG1986,Engineering;Signalling,track
BLK01637,SEC061,2025-06-02 06:00,2025-06-02 08:45,2.75,1,TRC1146,Traction,power
BLK01638,SEC061,2025-06-22 06:00,2025-06-22 13:30,7.5,1,SIG2643,Signalling,none
BLK01639,SEC061,2025-06-23 20:47,2025-06-24 09:00,12.22,4,SIG2597;SIG2827;TRC1081;ENG3030,Engineering;Signalling;Traction,signal;track
BLK01640,SEC061,2025-08-10 06:00,2025-08-10 16:30,10.5,1,TRC1352,Traction,none
BLK01641,SEC061,2025-08-13 06:00,2025-08-13 17:00,11.0,1,ENG2223,Engineering,track
BLK01642,SEC061,2025-08-19 06:00,2025-08-19 16:30,10.5,1,TRC2881,Traction,power
BLK01643,SEC061,2025-09-14 06:00,2025-09-14 16:00,10.0,2,ENG2253;SIG2246,Engineering;Signalling,track
BLK01644,SEC061,2025-09-30 06:00,2025-09-30 13:30,7.5,1,SIG1392,Signalling,none
BLK01645,SEC061,2025-10-14 06:00,2025-10-14 07:30,1.5,1,ENG3715,Engineering,track
BLK01646,SEC061,2025-10-26 06:00,2025-10-26 17:00,11.0,1,SIG1356,Signalling,none
BLK01647,SEC061,2025-10-30 06:00,2025-10-30 13:45,7.75,1,SIG0615,Signalling,none
BLK01648,SEC061,2025-12-12 06:00,2025-12-12 09:15,3.25,1,SIG1770,Signalling,none
BLK01649,SEC061,2025-12-18 06:00,2025-12-18 17:45,11.75,1,TRC1220,Traction,none
BLK01650,SEC062,2025-01-08 06:00,2025-01-08 17:45,11.75,1,ENG0750,Engineering,track
BLK01651,SEC062,2025-02-03 06:00,2025-02-03 08:15,2.25,1,SIG1208,Signalling,none
BLK01652,SEC062,2025-02-08 06:00,2025-02-08 17:45,11.75,1,ENG0943,Engineering,track
BLK01653,SEC062,2025-02-13 06:00,2025-02-13 15:30,9.5,1,ENG3075,Engineering,track
BLK01654,SEC062,2025-02-24 06:00,2025-02-24 13:00,7.0,1,ENG1040,Engineering,track
BLK01655,SEC062,2025-02-28 06:00,2025-02-28 08:15,2.25,1,SIG2460,Signalling,none
BLK01656,SEC062,2025-03-04 10:14,2025-03-04 20:29,10.25,1,SIG0280,Signalling,none
BLK01657,SEC062,2025-03-06 06:00,2025-03-06 11:45,5.75,1,TRC0053,Traction,power
BLK01658,SEC062,2025-05-03 06:00,2025-05-03 17:30,11.5,1,ENG1267,Engineering,track
BLK01659,SEC062,2025-05-09 06:00,2025-05-09 12:45,6.75,1,TRC1364,Traction,power
BLK01660,SEC062,2025-05-28 06:00,2025-05-28 14:00,8.0,1,SIG1814,Signalling,signal
BLK01661,SEC062,2025-06-05 06:00,2025-06-05 13:30,7.5,1,SIG0535,Signalling,none
BLK01662,SEC062,2025-06-12 06:00,2025-06-12 08:15,2.25,1,ENG1323,Engineering,track
BLK01663,SEC062,2025-06-21 06:00,2025-06-21 12:15,6.25,1,ENG1042,Engineering,track
BLK01664,SEC062,2025-06-23 06:00,2025-06-23 14:00,8.0,1,TRC2907,Traction,power
BLK01665,SEC062,2025-07-06 06:00,2025-07-06 14:30,8.5,1,TRC2706,Traction,power
BLK01666,SEC062,2025-07-17 06:00,2025-07-17 15:30,9.5,1,ENG1020,Engineering,track
BLK01667,SEC062,2025-07-25 06:00,2025-07-25 07:30,1.5,1,SIG0944,Signalling,signal
BLK01668,SEC062,2025-08-13 06:00,2025-08-13 09:30,3.5,1,ENG1324,Engineering,track
BLK01669,SEC062,2025-08-18 06:00,2025-08-18 10:00,4.0,1,ENG1005,Engineering,track
BLK01670,SEC062,2025-08-23 06:00,2025-08-23 12:30,6.5,1,TRC2302,Traction,power
BLK01671,SEC062,2025-09-01 06:00,2025-09-01 17:45,11.75,2,ENG3677;SIG0212,Engineering;Signalling,signal;track
BLK01672,SEC062,2025-09-12 06:00,2025-09-12 16:30,10.5,1,TRC0919,Traction,power
BLK01673,SEC062,2025-09-27 06:00,2025-09-27 09:15,3.25,1,ENG2403,Engineering,track
BLK01674,SEC062,2025-10-07 06:00,2025-10-07 08:00,2.0,1,SIG0040,Signalling,signal
BLK01675,SEC062,2025-10-31 06:00,2025-10-31 10:45,4.75,1,ENG2162,Engineering,track
BLK01676,SEC062,2025-11-15 06:00,2025-11-15 17:00,11.0,1,TRC0476,Traction,power
BLK01677,SEC062,2025-12-19 06:00,2025-12-19 11:30,5.5,1,TRC1594,Traction,power
BLK01678,SEC063,2025-02-08 06:00,2025-02-08 17:30,11.5,1,ENG1545,Engineering,track
BLK01679,SEC063,2025-02-14 06:00,2025-02-14 16:00,10.0,1,TRC1490,Traction,power
BLK01680,SEC063,2025-02-17 06:00,2025-02-17 11:15,5.25,1,SIG2070,Signalling,none
BLK01681,SEC063,2025-03-02 06:00,2025-03-02 08:15,2.25,1,SIG1834,Signalling,none
BLK01682,SEC063,2025-03-10 06:00,2025-03-10 14:00,8.0,1,SIG1875,Signalling,signal
BLK01683,SEC063,2025-03-25 06:00,2025-03-25 15:00,9.0,1,ENG0453,Engineering,track
BLK01684,SEC063,2025-03-28 06:00,2025-03-28 12:30,6.5,1,ENG3331,Engineering,track
BLK01685,SEC063,2025-03-29 05:01,2025-03-29 09:15,4.23,2,TRC1999;ENG1798,Engineering;Traction,power;track
BLK01686,SEC063,2025-04-15 06:00,2025-04-15 10:30,4.5,1,SIG1555,Signalling,none
BLK01687,SEC063,2025-05-05 06:00,2025-05-05 14:15,8.25,1,TRC2982,Traction,power
BLK01688,SEC063,2025-05-30 06:00,2025-05-30 10:15,4.25,1,SIG1042,Signalling,signal
BLK01689,SEC063,2025-06-22 06:00,2025-06-22 23:14,17.23,3,TRC2201;SIG1622;TRC0422,Signalling;Traction,power
BLK01690,SEC063,2025-07-05 06:00,2025-07-05 20:14,14.23,2,SIG2121;ENG2607,Engineering;Signalling,signal;track
BLK01691,SEC063,2025-07-22 06:00,2025-07-22 08:45,2.75,1,TRC0553,Traction,none
BLK01692,SEC063,2025-07-29 06:00,2025-07-29 11:15,5.25,1,ENG2274,Engineering,track
BLK01693,SEC063,2025-08-04 06:00,2025-08-04 16:45,10.75,1,ENG0971,Engineering,track
BLK01694,SEC063,2025-08-26 06:00,2025-08-26 14:45,8.75,1,ENG1770,Engineering,track
BLK01695,SEC063,2025-08-30 06:00,2025-08-30 11:00,5.0,1,TRC2466,Traction,power
BLK01696,SEC063,2025-09-15 06:00,2025-09-15 16:00,10.0,1,SIG1623,Signalling,signal
BLK01697,SEC063,2025-09-17 06:00,2025-09-17 14:00,8.0,1,ENG1759,Engineering,track
BLK01698,SEC063,2025-10-11 06:00,2025-10-11 09:30,3.5,1,ENG3427,Engineering,track
BLK01699,SEC063,2025-10-20 06:00,2025-10-20 08:30,2.5,1,TRC2442,Traction,power
BLK01700,SEC063,2025-11-12 06:00,2025-11-12 13:15,7.25,1,ENG0996,Engineering,track
BLK01701,SEC063,2025-12-03 06:00,2025-12-03 13:30,7.5,1,SIG1223,Signalling,none
BLK01702,SEC064,2025-01-06 06:00,2025-01-06 07:30,1.5,1,TRC0227,Traction,power
BLK01703,SEC064,2025-01-09 06:00,2025-01-09 16:30,10.5,1,SIG2507,Signalling,none
BLK01704,SEC064,2025-01-22 06:00,2025-01-22 21:14,15.23,2,ENG0611;SIG2736,Engineering;Signalling,track
BLK01705,SEC064,2025-01-24 06:00,2025-01-24 15:15,9.25,1,ENG1106,Engineering,track
BLK01706,SEC064,2025-02-12 06:00,2025-02-12 14:15,8.25,1,ENG2737,Engineering,track
BLK01707,SEC064,2025-02-14 02:46,2025-02-14 11:15,8.48,2,SIG2924;TRC2451,Signalling;Traction,signal
BLK01708,SEC064,2025-05-30 06:00,2025-05-30 10:00,4.0,1,TRC2932,Traction,power
BLK01709,SEC064,2025-06-03 06:00,2025-06-03 15:00,9.0,1,SIG0204,Signalling,signal
BLK01710,SEC064,2025-06-12 06:00,2025-06-12 18:44,12.73,2,ENG1138;SIG0856,Engineering;Signalling,track
BLK01711,SEC064,2025-06-24 06:00,2025-06-24 16:45,10.75,1,ENG1560,Engineering,track
BLK01712,SEC064,2025-08-10 06:00,2025-08-10 15:00,9.0,1,TRC0237,Traction,power
BLK01713,SEC064,2025-09-09 22:02,2025-09-10 11:30,13.47,3,ENG3961;TRC1723;SIG1071,Engineering;Signalling;Traction,track
BLK01714,SEC064,2025-09-10 17:13,2025-09-10 21:13,4.0,1,TRC2069,Traction,none
BLK01715,SEC064,2025-09-11 06:00,2025-09-11 08:00,2.0,1,TRC0961,Traction,none
BLK01716,SEC064,2025-09-17 06:00,2025-09-17 14:30,8.5,1,ENG1592,Engineering,track
BLK01717,SEC064,2025-10-01 06:00,2025-10-01 15:30,9.5,1,ENG2331,Engineering,track
BLK01718,SEC064,2025-10-02 06:00,2025-10-02 07:45,1.75,1,SIG0141,Signalling,signal
BLK01719,SEC064,2025-10-12 06:00,2025-10-12 15:15,9.25,1,TRC0178,Traction,power
BLK01720,SEC064,2025-10-20 06:00,2025-10-20 11:15,5.25,1,SIG1992,Signalling,none
BLK01721,SEC064,2025-11-01 06:00,2025-11-01 12:30,6.5,1,ENG2062,Engineering,track
BLK01722,SEC065,2025-01-16 06:00,2025-01-16 13:30,7.5,1,ENG2554,Engineering,track
BLK01723,SEC065,2025-02-22 06:00,2025-02-22 07:30,1.5,1,ENG1470,Engineering,track
BLK01724,SEC065,2025-02-23 06:00,2025-02-23 09:45,3.75,1,TRC0996,Traction,none
BLK01725,SEC065,2025-03-12 06:00,2025-03-12 12:45,6.75,1,ENG2177,Engineering,track
BLK01726,SEC065,2025-03-20 06:00,2025-03-20 16:45,10.75,1,ENG2616,Engineering,track
BLK01727,SEC065,2025-03-25 06:00,2025-03-25 15:15,9.25,1,SIG1835,Signalling,none
BLK01728,SEC065,2025-04-18 06:00,2025-04-18 07:30,1.5,1,SIG2841,Signalling,signal
BLK01729,SEC065,2025-05-04 06:00,2025-05-04 15:45,9.75,1,SIG0341,Signalling,none
BLK01730,SEC065,2025-05-25 06:00,2025-05-25 11:15,5.25,1,ENG0327,Engineering,track
BLK01731,SEC065,2025-05-26 06:00,2025-05-26 08:00,2.0,1,ENG0140,Engineering,track
BLK01732,SEC065,2025-06-16 06:00,2025-06-16 15:30,9.5,1,TRC1105,Traction,none
BLK01733,SEC065,2025-06-21 06:00,2025-06-21 10:30,4.5,1,TRC0998,Traction,power
BLK01734,SEC065,2025-07-08 22:01,2025-07-09 13:30,15.48,2,ENG3405;TRC1553,Engineering;Traction,power;track
BLK01735,SEC065,2025-07-14 06:00,2025-07-14 07:15,1.25,1,SIG0974,Signalling,none
BLK01736,SEC065,2025-08-31 06:00,2025-08-31 07:45,1.75,1,TRC0680,Traction,power
BLK01737,SEC065,2025-09-27 06:00,2025-09-27 09:30,3.5,1,TRC0606,Traction,power
BLK01738,SEC065,2025-10-24 06:00,2025-10-24 08:30,2.5,1,ENG3604,Engineering,track
BLK01739,SEC065,2025-11-04 06:00,2025-11-04 09:15,3.25,1,ENG1442,Engineering,track
BLK01740,SEC065,2025-12-15 06:00,2025-12-15 10:00,4.0,1,TRC0244,Traction,none
BLK01741,SEC065,2025-12-16 06:00,2025-12-16 12:00,6.0,1,ENG0953,Engineering,track
BLK01742,SEC066,2025-01-09 06:00,2025-01-09 10:30,4.5,1,ENG2706,Engineering,track
BLK01743,SEC066,2025-01-10 06:00,2025-01-10 16:30,10.5,1,SIG1111,Signalling,signal
BLK01744,SEC066,2025-01-18 06:00,2025-01-18 13:00,7.0,1,ENG0032,Engineering,track
BLK01745,SEC066,2025-01-20 06:00,2025-01-20 13:45,7.75,1,TRC2107,Traction,none
BLK01746,SEC066,2025-03-19 06:00,2025-03-19 17:30,11.5,1,ENG2139,Engineering,track
BLK01747,SEC066,2025-04-13 06:00,2025-04-13 13:00,7.0,1,SIG2087,Signalling,none
BLK01748,SEC066,2025-04-24 06:00,2025-04-24 12:45,6.75,1,TRC2823,Traction,none
BLK01749,SEC066,2025-04-29 06:00,2025-04-29 14:30,8.5,1,SIG0306,Signalling,none
BLK01750,SEC066,2025-05-09 06:00,2025-05-09 13:30,7.5,1,SIG2872,Signalling,signal
BLK01751,SEC066,2025-05-26 06:00,2025-05-26 16:15,10.25,1,SIG1837,Signalling,none
BLK01752,SEC066,2025-06-02 06:00,2025-06-02 15:00,9.0,1,SIG0071,Signalling,signal
BLK01753,SEC066,2025-07-02 06:00,2025-07-02 10:15,4.25,1,TRC2635,Traction,none
BLK01754,SEC066,2025-07-07 06:00,2025-07-07 08:00,2.0,1,TRC2858,Traction,none
BLK01755,SEC066,2025-07-14 06:00,2025-07-14 13:00,7.0,2,ENG1783;SIG2842,Engineering;Signalling,signal;track
BLK01756,SEC066,2025-08-03 06:00,2025-08-03 08:00,2.0,1,SIG0119,Signalling,none
BLK01757,SEC066,2025-08-30 06:00,2025-08-30 11:45,5.75,1,SIG1577,Signalling,signal
BLK01758,SEC066,2025-09-10 06:00,2025-09-10 12:15,6.25,2,TRC1032;ENG2028,Engineering;Traction,power;track
BLK01759,SEC066,2025-09-26 06:00,2025-09-26 10:30,4.5,1,SIG0228,Signalling,none
BLK01760,SEC066,2025-10-04 06:00,2025-10-04 15:15,9.25,1,SIG0299,Signalling,signal
BLK01761,SEC066,2025-10-18 06:00,2025-10-18 14:30,8.5,1,TRC1265,Traction,none
BLK01762,SEC066,2025-11-02 06:00,2025-11-02 15:45,9.75,1,TRC2053,Traction,none
BLK01763,SEC066,2025-11-21 06:00,2025-11-21 11:45,5.75,1,TRC1509,Traction,power
BLK01764,SEC066,2025-11-23 06:00,2025-11-23 07:45,1.75,1,SIG0219,Signalling,signal
BLK01765,SEC066,2025-11-25 06:00,2025-11-25 11:15,5.25,1,SIG0469,Signalling,signal
BLK01766,SEC066,2025-11-29 06:00,2025-11-29 08:15,2.25,1,TRC2631,Traction,none
BLK01767,SEC067,2025-01-03 06:00,2025-01-03 09:00,3.0,1,ENG2885,Engineering,track
BLK01768,SEC067,2025-01-13 06:00,2025-01-13 13:30,7.5,1,SIG0882,Signalling,signal
BLK01769,SEC067,2025-01-15 06:00,2025-01-15 15:30,9.5,1,ENG3680,Engineering,track
BLK01770,SEC067,2025-01-27 06:00,2025-01-27 14:00,8.0,1,SIG1790,Signalling,none
BLK01771,SEC067,2025-02-14 06:00,2025-02-14 14:00,8.0,1,TRC1324,Traction,power
BLK01772,SEC067,2025-02-15 06:00,2025-02-15 14:00,8.0,1,SIG2413,Signalling,none
BLK01773,SEC067,2025-02-23 06:00,2025-02-23 09:30,3.5,1,TRC2868,Traction,power
BLK01774,SEC067,2025-03-24 06:00,2025-03-24 13:00,7.0,1,TRC0971,Traction,power
BLK01775,SEC067,2025-04-13 06:00,2025-04-13 16:15,10.25,1,ENG0115,Engineering,track
BLK01776,SEC067,2025-05-04 06:00,2025-05-04 11:00,5.0,1,TRC0082,Traction,none
BLK01777,SEC067,2025-05-08 06:00,2025-05-08 07:15,1.25,1,SIG1433,Signalling,signal
BLK01778,SEC067,2025-05-19 06:00,2025-05-19 08:30,2.5,1,SIG1684,Signalling,none
BLK01779,SEC067,2025-05-23 06:00,2025-05-23 09:00,3.0,1,SIG1681,Signalling,signal
BLK01780,SEC067,2025-06-04 06:00,2025-06-04 13:45,7.75,1,TRC1321,Traction,power
BLK01781,SEC067,2025-07-02 06:00,2025-07-02 16:30,10.5,1,ENG1881,Engineering,track
BLK01782,SEC067,2025-07-30 06:00,2025-07-30 17:45,11.75,1,TRC2462,Traction,power
BLK01783,SEC067,2025-08-09 19:01,2025-08-10 10:30,15.48,2,ENG1824;SIG2233,Engineering;Signalling,track
BLK01784,SEC067,2025-08-26 06:00,2025-08-26 10:15,4.25,1,ENG1557,Engineering,track
BLK01785,SEC067,2025-09-06 06:00,2025-09-06 12:45,6.75,1,TRC2038,Traction,power
BLK01786,SEC067,2025-09-26 06:00,2025-09-26 14:00,8.0,1,ENG1253,Engineering,track
BLK01787,SEC067,2025-11-01 06:00,2025-11-01 08:30,2.5,1,ENG2398,Engineering,track
BLK01788,SEC067,2025-11-14 06:00,2025-11-14 17:00,11.0,1,SIG0094,Signalling,none
BLK01789,SEC068,2025-01-10 06:00,2025-01-10 13:44,7.73,2,SIG1089;ENG3307,Engineering;Signalling,signal;track
BLK01790,SEC068,2025-01-24 06:00,2025-01-24 08:45,2.75,1,TRC2736,Traction,none
BLK01791,SEC068,2025-02-03 06:00,2025-02-03 08:30,2.5,1,SIG2699,Signalling,signal
BLK01792,SEC068,2025-02-04 06:00,2025-02-04 10:45,4.75,1,TRC2204,Traction,none
BLK01793,SEC068,2025-02-18 06:00,2025-02-18 16:00,10.0,1,SIG1503,Signalling,signal
BLK01794,SEC068,2025-03-31 06:00,2025-03-31 12:00,6.0,1,TRC1232,Traction,none
BLK01795,SEC068,2025-05-04 06:00,2025-05-04 17:30,11.5,1,SIG1913,Signalling,signal
BLK01796,SEC068,2025-05-24 06:00,2025-05-24 12:15,6.25,1,TRC0385,Traction,power
BLK01797,SEC068,2025-05-28 06:00,2025-05-28 12:30,6.5,1,SIG2935,Signalling,none
BLK01798,SEC068,2025-06-19 06:00,2025-06-19 15:00,9.0,1,ENG3616,Engineering,track
BLK01799,SEC068,2025-08-02 06:00,2025-08-02 13:00,7.0,1,SIG1815,Signalling,signal
BLK01800,SEC068,2025-08-05 06:00,2025-08-05 12:30,6.5,1,ENG3085,Engineering,track
BLK01801,SEC068,2025-08-13 06:00,2025-08-13 12:30,6.5,1,SIG2541,Signalling,signal
BLK01802,SEC068,2025-08-22 21:16,2025-08-23 13:45,16.48,2,TRC1143;SIG1617,Signalling;Traction,power;signal
BLK01803,SEC068,2025-09-02 06:00,2025-09-02 09:30,3.5,1,ENG1193,Engineering,track
BLK01804,SEC068,2025-09-06 06:00,2025-09-06 10:30,4.5,1,ENG2699,Engineering,track
BLK01805,SEC068,2025-10-08 06:00,2025-10-08 12:15,6.25,1,TRC2376,Traction,none
BLK01806,SEC068,2025-10-18 21:01,2025-10-19 14:00,16.98,2,TRC1019;SIG1217,Signalling;Traction,power
BLK01807,SEC068,2025-10-31 06:00,2025-10-31 11:00,5.0,1,TRC0225,Traction,power
BLK01808,SEC068,2025-11-19 06:00,2025-11-19 17:15,11.25,1,TRC0261,Traction,power
BLK01809,SEC068,2025-12-01 06:00,2025-12-01 15:15,9.25,1,SIG2343,Signalling,signal
BLK01810,SEC068,2025-12-07 06:00,2025-12-07 14:30,8.5,1,TRC1730,Traction,none
BLK01811,SEC069,2025-01-08 06:00,2025-01-08 13:30,7.5,1,TRC1418,Traction,power
BLK01812,SEC069,2025-01-15 06:00,2025-01-15 17:15,11.25,1,TRC0564,Traction,none
BLK01813,SEC069,2025-01-30 06:00,2025-01-30 14:45,8.75,1,SIG2933,Signalling,signal
BLK01814,SEC069,2025-02-24 09:59,2025-02-24 20:44,10.75,2,TRC0481;ENG0336,Engineering;Traction,track
BLK01815,SEC069,2025-04-17 06:00,2025-04-17 10:45,4.75,1,SIG2950,Signalling,none
BLK01816,SEC069,2025-05-06 06:00,2025-05-06 08:30,2.5,1,SIG0181,Signalling,none
BLK01817,SEC069,2025-05-09 06:00,2025-05-09 13:00,7.0,1,TRC0786,Traction,power
BLK01818,SEC069,2025-05-13 06:00,2025-05-13 15:30,9.5,2,ENG3047;TRC2787,Engineering;Traction,track
BLK01819,SEC069,2025-05-24 06:00,2025-05-24 16:15,10.25,1,ENG2450,Engineering,track
BLK01820,SEC069,2025-07-14 06:00,2025-07-14 12:15,6.25,1,TRC1702,Traction,power
BLK01821,SEC069,2025-08-12 06:00,2025-08-12 14:30,8.5,1,ENG0413,Engineering,track
BLK01822,SEC069,2025-08-24 06:00,2025-08-24 09:30,3.5,1,SIG2786,Signalling,signal
BLK01823,SEC069,2025-09-10 02:46,2025-09-10 07:30,4.73,2,ENG1165;SIG0248,Engineering;Signalling,signal;track
BLK01824,SEC069,2025-09-12 06:00,2025-09-12 14:00,8.0,1,SIG2823,Signalling,signal
