block_id,task_id,section_id,department,start_time,end_time,duration_hours,predicted_priority_score,predicted_priority_class,train_conflict_cost,power_block_required,signal_block_required,track_block_required,status
BLK00567,TRC0703,SEC010,Traction,2025-08-19 06:00,2025-08-19 10:00,3.8,66.2,HIGH,177.8,True,False,False,SCHEDULED
BLK03943,TRC0704,SEC074,Traction,2025-10-23 06:00,2025-10-23 11:00,4.9,81.2,CRITICAL,117.6,True,False,False,SCHEDULED
BLK03896,TRC0706,SEC073,Traction,2025-12-10 06:00,2025-12-10 17:00,10.9,60.23,HIGH,226.7,True,False,False,SCHEDULED
BLK02986,TRC0709,SEC055,Traction,2025-07-28 06:00,2025-07-28 08:45,2.6,36.24,LOW,54.9,False,False,False,SCHEDULED
BLK01473,TRC0710,SEC026,Traction,2025-07-14 17:59,2025-07-15 03:14,9.1,40.7,MEDIUM,469.6,False,False,False,SCHEDULED
BLK03272,TRC0711,SEC061,Traction,2025-03-09 17:45,2025-03-10 00:00,6.1,60.69,HIGH,125.7,True,False,False,SCHEDULED
BLK03146,TRC0713,SEC058,Traction,2025-09-15 06:00,2025-09-15 15:45,9.6,81.41,CRITICAL,262.1,False,False,False,SCHEDULED
BLK01760,TRC0714,SEC031,Traction,2025-05-03 06:00,2025-05-03 09:00,2.9,97.9,CRITICAL,117.4,True,False,False,SCHEDULED
BLK03461,TRC0718,SEC064,Traction,2025-12-06 06:00,2025-12-06 09:45,3.6,62.2,HIGH,88.2,True,False,False,SCHEDULED
BLK01880,TRC0719,SEC033,Traction,2025-08-07 06:00,2025-08-07 13:45,7.6,27.52,LOW,373.9,True,False,False,SCHEDULED
BLK02290,TRC0721,SEC042,Traction,2025-01-23 15:14,2025-01-23 18:59,3.6,61.5,HIGH,104.8,False,False,False,SCHEDULED
BLK01310,TRC0722,SEC023,Traction,2025-07-23 06:00,2025-07-23 11:00,5.0,98.06,CRITICAL,226.5,True,False,False,SCHEDULED
BLK02074,TRC0723,SEC037,Traction,2025-05-10 06:00,2025-05-10 17:30,11.5,65.5,HIGH,572.7,False,False,False,SCHEDULED
BLK02579,TRC0724,SEC047,Traction,2025-05-07 06:00,2025-05-07 12:30,6.3,80.6,CRITICAL,128.5,True,False,False,SCHEDULED
BLK00460,TRC0728,SEC008,Traction,2025-10-14 06:00,2025-10-14 08:00,1.9,85.0,CRITICAL,86.4,True,False,False,SCHEDULED
BLK01752,TRC0729,SEC031,Traction,2025-04-02 10:29,2025-04-02 12:29,1.9,38.2,LOW,77.0,False,False,False,SCHEDULED
BLK00789,TRC0731,SEC014,Traction,2025-04-15 06:00,2025-04-15 17:30,11.5,39.8,LOW,522.1,False,False,False,SCHEDULED
BLK02156,TRC0732,SEC039,Traction,2025-03-19 21:28,2025-03-20 00:58,3.4,63.12,HIGH,122.1,False,False,False,SCHEDULED
BLK03077,TRC0734,SEC057,Traction,2025-02-12 06:00,2025-02-12 13:30,7.5,61.5,HIGH,260.2,True,False,False,SCHEDULED
BLK02252,TRC0736,SEC041,Traction,2025-04-03 19:02,2025-04-04 06:02,10.8,35.0,LOW,226.8,False,False,False,SCHEDULED
BLK00314,TRC0744,SEC006,Traction,2025-03-25 06:00,2025-03-25 10:30,4.4,84.8,CRITICAL,220.4,False,False,False,SCHEDULED
BLK00815,TRC0745,SEC014,Traction,2025-08-26 06:00,2025-08-26 17:45,11.7,66.2,HIGH,531.2,True,False,False,SCHEDULED
BLK01424,TRC0746,SEC025,Traction,2025-08-10 06:00,2025-08-10 12:15,6.1,63.1,HIGH,294.0,True,False,False,SCHEDULED
BLK03166,TRC0749,SEC059,Traction,2025-02-08 06:00,2025-02-08 18:00,11.9,61.5,HIGH,239.2,True,False,False,SCHEDULED
BLK00450,TRC0750,SEC008,Traction,2025-07-10 06:00,2025-07-10 15:00,8.8,35.4,LOW,400.4,True,False,False,SCHEDULED
BLK03202,TRC0752,SEC059,Traction,2025-09-28 06:00,2025-09-28 09:15,3.1,79.85,HIGH,62.3,True,False,False,SCHEDULED
BLK03199,TRC0753,SEC059,Traction,2025-08-05 06:00,2025-08-05 16:15,10.1,60.6,HIGH,203.0,False,False,False,SCHEDULED
BLK03195,TRC0754,SEC059,Traction,2025-07-15 06:00,2025-07-15 14:00,7.8,94.2,CRITICAL,156.8,True,False,False,SCHEDULED
BLK00812,TRC0755,SEC014,Traction,2025-08-19 06:00,2025-08-19 15:00,8.8,84.1,CRITICAL,399.5,True,False,False,SCHEDULED
BLK01638,TRC0760,SEC029,Traction,2025-06-05 06:00,2025-06-05 15:30,9.4,64.17,HIGH,481.3,False,False,False,SCHEDULED
BLK03086,TRC0761,SEC057,Traction,2025-04-01 06:00,2025-04-01 15:45,9.7,82.5,CRITICAL,336.6,False,False,False,SCHEDULED
BLK03821,TRC0764,SEC072,Traction,2025-08-21 06:00,2025-08-21 16:30,10.4,80.3,CRITICAL,249.6,False,False,False,SCHEDULED
BLK01114,TRC0765,SEC020,Traction,2025-04-13 06:00,2025-04-13 11:00,5.0,39.2,LOW,192.0,True,False,False,SCHEDULED
BLK01250,TRC0768,SEC022,Traction,2025-07-26 06:00,2025-07-26 15:30,9.4,82.95,CRITICAL,366.6,True,False,False,SCHEDULED
BLK01898,TRC0769,SEC033,Traction,2025-11-06 06:00,2025-11-06 12:45,6.6,41.48,MEDIUM,324.7,False,False,False,SCHEDULED
BLK01833,TRC0773,SEC032,Traction,2025-09-28 06:00,2025-09-28 16:00,9.9,64.04,HIGH,345.5,True,False,False,SCHEDULED
BLK02970,TRC0778,SEC055,Traction,2025-04-05 06:00,2025-04-05 14:45,8.6,62.3,HIGH,181.5,False,False,False,SCHEDULED
BLK01675,TRC0779,SEC030,Traction,2025-02-04 06:00,2025-02-04 10:00,3.9,34.7,LOW,159.5,True,False,False,SCHEDULED
BLK03194,TRC0781,SEC059,Traction,2025-07-14 06:00,2025-07-14 09:15,3.2,61.3,HIGH,64.3,True,False,False,SCHEDULED
BLK01098,TRC0785,SEC019,Traction,2025-11-22 06:00,2025-11-22 08:00,1.8,64.7,HIGH,87.8,False,False,False,SCHEDULED
BLK03660,TRC0786,SEC069,Traction,2025-05-09 06:00,2025-05-09 13:00,6.9,80.8,CRITICAL,138.0,True,False,False,SCHEDULED
BLK00222,TRC0787,SEC004,Traction,2025-09-28 06:00,2025-09-28 08:00,1.8,44.4,MEDIUM,78.3,False,False,False,SCHEDULED
BLK02825,TRC0790,SEC052,Traction,2025-07-09 06:00,2025-07-09 14:15,8.1,80.6,CRITICAL,162.0,True,False,False,SCHEDULED
BLK00797,TRC0793,SEC014,Traction,2025-05-26 06:00,2025-05-26 15:00,9.0,45.6,MEDIUM,408.6,True,False,False,SCHEDULED
BLK00544,TRC0797,SEC010,Traction,2025-04-11 06:00,2025-04-11 07:15,1.1,98.9,CRITICAL,51.5,True,False,False,SCHEDULED
BLK02927,TRC0800,SEC054,Traction,2025-07-30 06:00,2025-07-30 07:30,1.5,36.0,LOW,34.0,True,False,False,SCHEDULED
BLK01495,TRC0804,SEC026,Traction,2025-12-21 06:00,2025-12-21 14:15,8.2,27.7,LOW,423.1,True,False,False,SCHEDULED
BLK01265,TRC0805,SEC022,Traction,2025-10-04 06:00,2025-10-04 10:30,4.4,83.6,CRITICAL,171.6,True,False,False,SCHEDULED
BLK01292,TRC0806,SEC023,Traction,2025-04-05 06:00,2025-04-05 09:00,3.0,62.6,HIGH,135.9,False,False,False,SCHEDULED
BLK02397,TRC0808,SEC043,Traction,2025-12-18 06:00,2025-12-18 16:45,10.6,82.0,CRITICAL,346.6,True,False,False,SCHEDULED
BLK00177,TRC0809,SEC003,Traction,2025-12-02 06:00,2025-12-02 08:45,2.7,84.7,CRITICAL,132.8,True,False,False,SCHEDULED
BLK01988,TRC0810,SEC035,Traction,2025-11-09 06:00,2025-11-09 11:30,5.3,64.8,HIGH,255.5,True,False,False,SCHEDULED
BLK01884,TRC0811,SEC033,Traction,2025-09-04 06:00,2025-09-04 16:00,9.8,64.1,HIGH,482.2,False,False,False,SCHEDULED
BLK01765,TRC0815,SEC031,Traction,2025-05-25 06:00,2025-05-25 14:30,8.3,64.6,HIGH,336.2,False,False,False,SCHEDULED
BLK03804,TRC0816,SEC072,Traction,2025-05-19 06:00,2025-05-19 10:00,4.0,62.8,HIGH,96.0,False,False,False,SCHEDULED
BLK04005,TRC0819,SEC075,Traction,2025-11-27 06:00,2025-11-27 16:00,9.9,81.4,CRITICAL,198.0,True,False,False,SCHEDULED
BLK03376,TRC0823,SEC063,Traction,2025-02-28 06:00,2025-02-28 12:30,6.4,61.04,HIGH,129.9,True,False,False,SCHEDULED
BLK00080,TRC0829,SEC002,Traction,2025-05-18 06:00,2025-05-18 12:00,5.9,61.2,HIGH,201.2,True,False,False,SCHEDULED
BLK00530,TRC0831,SEC009,Traction,2025-11-27 06:00,2025-11-27 09:30,3.4,62.12,HIGH,142.1,True,False,False,SCHEDULED
BLK03849,TRC0837,SEC073,Traction,2025-04-21 13:59,2025-04-21 20:44,6.6,40.69,MEDIUM,137.3,False,False,False,SCHEDULED
BLK01983,TRC0838,SEC035,Traction,2025-10-12 06:00,2025-10-12 12:00,5.8,39.3,LOW,279.6,True,False,False,SCHEDULED
BLK00824,TRC0839,SEC014,Traction,2025-10-08 06:00,2025-10-08 11:30,5.3,65.1,HIGH,240.6,False,False,False,SCHEDULED
BLK01237,TRC0840,SEC022,Traction,2025-05-05 06:00,2025-05-05 17:45,11.6,65.0,HIGH,452.4,True,False,False,SCHEDULED
BLK02977,TRC0845,SEC055,Traction,2025-05-24 12:15,2025-05-24 17:15,4.8,59.2,MEDIUM,101.3,True,False,False,SCHEDULED
BLK01994,TRC0846,SEC035,Traction,2025-12-09 13:59,2025-12-09 19:29,5.4,31.4,LOW,260.3,False,False,False,SCHEDULED
BLK04004,TRC0848,SEC075,Traction,2025-10-24 06:00,2025-10-24 10:00,3.9,40.0,MEDIUM,78.0,False,False,False,SCHEDULED
BLK01257,TRC0851,SEC022,Traction,2025-08-15 06:00,2025-08-15 12:15,6.1,39.5,LOW,237.9,True,False,False,SCHEDULED
BLK00677,TRC0856,SEC012,Traction,2025-04-28 06:00,2025-04-28 17:00,10.9,61.9,HIGH,440.4,False,False,False,SCHEDULED
BLK01276,TRC0858,SEC023,Traction,2025-01-17 06:00,2025-01-17 13:30,7.3,63.11,HIGH,330.7,True,False,False,SCHEDULED
BLK01117,TRC0859,SEC020,Traction,2025-05-16 06:00,2025-05-16 10:15,4.2,62.9,HIGH,161.3,True,False,False,SCHEDULED
BLK00456,TRC0864,SEC008,Traction,2025-09-16 06:00,2025-09-16 13:30,7.3,98.0,CRITICAL,332.2,False,False,False,SCHEDULED
BLK02358,TRC0866,SEC043,Traction,2025-05-17 12:59,2025-05-17 16:59,4.0,63.2,HIGH,130.8,True,False,False,SCHEDULED
BLK03637,TRC0867,SEC068,Traction,2025-11-04 06:00,2025-11-04 15:15,9.1,81.15,CRITICAL,278.5,False,False,False,SCHEDULED
BLK00121,TRC0869,SEC003,Traction,2025-02-25 06:00,2025-02-25 12:00,6.0,64.01,HIGH,295.2,True,False,False,SCHEDULED
BLK02554,TRC0871,SEC046,Traction,2025-11-29 06:00,2025-11-29 09:30,3.4,61.05,HIGH,91.8,True,False,False,SCHEDULED
BLK03474,TRC0874,SEC065,Traction,2025-04-02 06:00,2025-04-02 12:45,6.6,38.4,LOW,189.4,True,False,False,SCHEDULED
BLK00858,TRC0875,SEC015,Traction,2025-05-26 06:00,2025-05-26 07:00,1.0,65.0,HIGH,45.0,True,False,False,SCHEDULED
BLK02017,TRC0876,SEC036,Traction,2025-05-25 06:00,2025-05-25 17:15,11.1,40.4,MEDIUM,578.3,False,False,False,SCHEDULED
BLK01992,TRC0878,SEC035,Traction,2025-11-27 06:00,2025-11-27 09:15,3.2,99.1,CRITICAL,154.2,False,False,False,SCHEDULED
BLK03578,TRC0879,SEC067,Traction,2025-07-31 06:00,2025-07-31 07:45,1.6,61.9,HIGH,41.3,True,False,False,SCHEDULED
BLK00794,TRC0880,SEC014,Traction,2025-05-16 06:00,2025-05-16 11:30,5.3,42.08,MEDIUM,240.6,True,False,False,SCHEDULED
BLK00668,TRC0881,SEC012,Traction,2025-02-25 06:00,2025-02-25 09:30,3.5,43.41,MEDIUM,141.4,True,False,False,SCHEDULED
BLK00619,TRC0882,SEC011,Traction,2025-06-19 06:00,2025-06-19 14:45,8.7,62.88,HIGH,421.1,True,False,False,SCHEDULED
BLK00776,TRC0884,SEC013,Traction,2025-11-23 06:00,2025-11-23 13:30,7.4,65.57,HIGH,351.5,False,False,False,SCHEDULED
BLK00857,TRC0887,SEC015,Traction,2025-05-17 06:00,2025-05-17 15:15,9.1,26.7,LOW,409.5,True,False,False,SCHEDULED
BLK02872,TRC0888,SEC053,Traction,2025-07-21 06:00,2025-07-21 10:15,4.1,80.4,CRITICAL,102.5,True,False,False,SCHEDULED
BLK02633,TRC0890,SEC048,Traction,2025-05-02 06:00,2025-05-02 07:30,1.5,82.68,CRITICAL,43.9,False,False,False,SCHEDULED
BLK02590,TRC0900,SEC047,Traction,2025-08-16 06:00,2025-08-16 16:15,10.2,80.61,CRITICAL,208.1,False,False,False,SCHEDULED
BLK02774,TRC0901,SEC051,Traction,2025-09-05 06:00,2025-09-05 11:00,5.0,60.78,HIGH,129.0,True,False,False,SCHEDULED
BLK01981,TRC0903,SEC035,Traction,2025-10-07 06:00,2025-10-07 09:30,3.4,65.16,HIGH,163.9,True,False,False,SCHEDULED
BLK01065,TRC0906,SEC019,Traction,2025-05-17 06:00,2025-05-17 11:00,5.0,65.6,HIGH,244.0,True,False,False,SCHEDULED
BLK02525,TRC0910,SEC046,Traction,2025-05-02 06:00,2025-05-02 12:00,5.8,81.6,CRITICAL,156.6,True,False,False,SCHEDULED
BLK01115,TRC0911,SEC020,Traction,2025-05-02 06:00,2025-05-02 16:00,9.8,64.3,HIGH,376.3,False,False,False,SCHEDULED
BLK02536,TRC0912,SEC046,Traction,2025-06-25 06:00,2025-06-25 13:30,7.4,36.6,LOW,199.8,True,False,False,SCHEDULED
BLK01527,TRC0914,SEC027,Traction,2025-05-31 06:00,2025-05-31 07:30,1.4,42.6,MEDIUM,50.0,True,False,False,SCHEDULED
BLK00578,TRC0915,SEC010,Traction,2025-11-24 06:00,2025-11-24 11:15,5.2,39.41,LOW,243.4,True,False,False,SCHEDULED
BLK03956,TRC0916,SEC075,Traction,2025-02-09 06:00,2025-02-09 15:00,8.8,61.9,HIGH,176.0,False,False,False,SCHEDULED
BLK00119,TRC0918,SEC003,Traction,2025-02-23 06:00,2025-02-23 07:30,1.5,65.7,HIGH,73.8,True,False,False,SCHEDULED
BLK03357,TRC0919,SEC062,Traction,2025-09-12 06:00,2025-09-12 16:30,10.3,80.34,CRITICAL,206.0,True,False,False,SCHEDULED
BLK00875,TRC0921,SEC015,Traction,2025-09-20 06:00,2025-09-20 07:15,1.1,85.2,CRITICAL,49.5,False,False,False,SCHEDULED
BLK00542,TRC0922,SEC010,Traction,2025-03-14 06:00,2025-03-14 11:45,5.7,43.8,MEDIUM,266.8,True,False,False,SCHEDULED
BLK00289,TRC0928,SEC005,Traction,2025-11-14 06:00,2025-11-14 12:00,5.9,85.3,CRITICAL,311.5,True,False,False,SCHEDULED
BLK03720,TRC0929,SEC070,Traction,2025-10-05 06:00,2025-10-05 12:30,6.5,80.1,CRITICAL,148.2,True,False,False,SCHEDULED
BLK00704,TRC0935,SEC012,Traction,2025-10-25 06:00,2025-10-25 16:30,10.4,40.2,MEDIUM,420.2,True,False,False,SCHEDULED
BLK01252,TRC0937,SEC022,Traction,2025-07-31 06:00,2025-07-31 13:00,6.8,65.0,HIGH,265.2,True,False,False,SCHEDULED
BLK01894,TRC0938,SEC033,Traction,2025-10-19 06:00,2025-10-19 11:15,5.2,39.7,LOW,255.8,True,False,False,SCHEDULED
BLK03083,TRC0941,SEC057,Traction,2025-03-08 06:00,2025-03-08 13:30,7.5,96.1,CRITICAL,260.2,True,False,False,SCHEDULED
BLK02553,TRC0943,SEC046,Traction,2025-11-18 06:00,2025-11-18 09:00,2.9,25.29,LOW,78.3,True,False,False,SCHEDULED
BLK00747,TRC0946,SEC013,Traction,2025-07-01 06:00,2025-07-01 12:30,6.3,43.7,MEDIUM,299.2,False,False,False,SCHEDULED
BLK01214,TRC0948,SEC021,Traction,2025-12-12 06:00,2025-12-12 10:15,4.1,41.08,MEDIUM,178.8,True,False,False,SCHEDULED
BLK00615,TRC0949,SEC011,Traction,2025-06-11 06:00,2025-06-11 07:45,1.6,44.3,MEDIUM,77.4,True,False,False,SCHEDULED
BLK02761,TRC0950,SEC051,Traction,2025-04-03 06:00,2025-04-03 11:30,5.5,39.11,LOW,141.9,True,False,False,SCHEDULED
BLK01599,TRC0951,SEC028,Traction,2025-09-28 06:00,2025-09-28 08:15,2.2,85.77,CRITICAL,114.2,True,False,False,SCHEDULED
BLK00847,TRC0952,SEC015,Traction,2025-03-11 06:00,2025-03-11 16:15,10.2,98.4,CRITICAL,459.0,False,False,False,SCHEDULED
BLK03247,TRC0953,SEC060,Traction,2025-09-02 06:00,2025-09-02 17:00,10.9,36.2,LOW,218.0,False,False,False,SCHEDULED
BLK02239,TRC0954,SEC040,Traction,2025-11-16 06:00,2025-11-16 13:45,7.6,38.2,LOW,183.9,False,False,False,SCHEDULED
BLK01450,TRC0955,SEC026,Traction,2025-01-16 06:00,2025-01-16 07:30,1.3,65.4,HIGH,67.1,False,False,False,SCHEDULED
BLK01330,TRC0959,SEC023,Traction,2025-11-24 06:00,2025-11-24 08:15,2.1,85.2,CRITICAL,95.1,True,False,False,SCHEDULED
BLK03446,TRC0961,SEC064,Traction,2025-09-11 06:00,2025-09-11 08:00,1.9,94.61,CRITICAL,46.6,False,False,False,SCHEDULED
BLK03022,TRC0963,SEC056,Traction,2025-02-14 06:00,2025-02-14 14:45,8.6,37.9,LOW,245.1,True,False,False,SCHEDULED
BLK00367,TRC0967,SEC007,Traction,2025-01-30 16:00,2025-01-30 22:00,5.9,64.1,HIGH,279.7,False,False,False,SCHEDULED
BLK01173,TRC0968,SEC021,Traction,2025-05-03 06:00,2025-05-03 16:30,10.3,62.6,HIGH,449.1,False,False,False,SCHEDULED
BLK00250,TRC0970,SEC005,Traction,2025-03-10 06:00,2025-03-10 09:00,3.0,85.3,CRITICAL,158.4,True,False,False,SCHEDULED
BLK03563,TRC0971,SEC067,Traction,2025-03-24 06:00,2025-03-24 13:00,6.9,81.4,CRITICAL,178.0,True,False,False,SCHEDULED
BLK00725,TRC0973,SEC013,Traction,2025-03-07 06:00,2025-03-07 09:15,3.1,43.9,MEDIUM,147.2,True,False,False,SCHEDULED
BLK01881,TRC0975,SEC033,Traction,2025-08-12 06:00,2025-08-12 08:45,2.6,63.22,HIGH,127.9,True,False,False,SCHEDULED
BLK02448,TRC0976,SEC044,Traction,2025-09-22 06:00,2025-09-22 08:30,2.3,61.68,HIGH,79.8,True,False,False,SCHEDULED
BLK02244,TRC0977,SEC040,Traction,2025-12-21 06:00,2025-12-21 09:15,3.2,94.6,CRITICAL,77.4,False,False,False,SCHEDULED
BLK03110,TRC0979,SEC057,Traction,2025-11-02 06:00,2025-11-02 13:00,6.9,61.84,HIGH,239.4,True,False,False,SCHEDULED
BLK01381,TRC0980,SEC024,Traction,2025-09-22 06:00,2025-09-22 14:00,8.0,64.0,HIGH,330.4,False,False,False,SCHEDULED
BLK03111,TRC0984,SEC057,Traction,2025-11-03 06:00,2025-11-03 13:15,7.2,62.97,HIGH,249.8,True,False,False,SCHEDULED
BLK01061,TRC0985,SEC019,Traction,2025-05-01 06:00,2025-05-01 15:30,9.4,34.54,LOW,458.7,False,False,False,SCHEDULED
BLK03375,TRC0987,SEC063,Traction,2025-02-23 06:00,2025-02-23 14:45,8.6,36.31,LOW,174.6,True,False,False,SCHEDULED
BLK01370,TRC0990,SEC024,Traction,2025-07-28 06:00,2025-07-28 11:45,5.6,27.51,LOW,231.3,False,False,False,SCHEDULED
BLK02619,TRC0991,SEC048,Traction,2025-03-03 06:00,2025-03-03 18:00,11.8,62.5,HIGH,345.7,True,False,False,SCHEDULED
BLK01545,TRC0992,SEC027,Traction,2025-09-06 06:00,2025-09-06 12:30,6.5,82.0,CRITICAL,232.0,True,False,False,SCHEDULED
BLK02488,TRC0994,SEC045,Traction,2025-09-04 06:00,2025-09-04 12:00,5.9,95.31,CRITICAL,165.2,True,False,False,SCHEDULED
BLK00529,TRC0995,SEC009,Traction,2025-11-24 06:00,2025-11-24 16:15,10.1,97.9,CRITICAL,422.2,False,False,False,SCHEDULED
BLK03467,TRC0996,SEC065,Traction,2025-02-23 06:00,2025-02-23 09:45,3.7,61.1,HIGH,106.2,False,False,False,SCHEDULED
BLK03485,TRC0998,SEC065,Traction,2025-06-21 06:00,2025-06-21 10:30,4.5,60.1,HIGH,129.2,True,False,False,SCHEDULED
BLK03010,TRC1002,SEC055,Traction,2025-11-27 06:00,2025-11-27 07:00,1.0,42.6,MEDIUM,21.1,True,False,False,SCHEDULED
BLK01705,TRC1004,SEC030,Traction,2025-06-29 13:15,2025-06-30 00:15,11.0,39.1,LOW,449.9,True,False,False,SCHEDULED
BLK03290,TRC1008,SEC061,Traction,2025-06-04 06:00,2025-06-04 07:45,1.7,39.19,LOW,35.0,True,False,False,SCHEDULED
BLK00280,TRC1009,SEC005,Traction,2025-09-19 06:00,2025-09-19 09:30,3.4,44.3,MEDIUM,179.5,True,False,False,SCHEDULED
BLK03108,TRC1010,SEC057,Traction,2025-10-14 06:00,2025-10-14 11:15,5.2,61.93,HIGH,180.4,False,False,False,SCHEDULED
BLK02454,TRC1012,SEC044,Traction,2025-10-21 06:00,2025-10-21 10:00,4.0,64.4,HIGH,138.8,True,False,False,SCHEDULED
BLK02877,TRC1013,SEC053,Traction,2025-08-18 06:00,2025-08-18 14:30,8.5,59.99,MEDIUM,212.5,True,False,False,SCHEDULED
BLK02550,TRC1017,SEC046,Traction,2025-11-03 06:00,2025-11-03 09:00,2.8,43.5,MEDIUM,75.6,False,False,False,SCHEDULED
BLK03627,TRC1019,SEC068,Traction,2025-10-01 06:00,2025-10-01 15:00,8.8,61.28,HIGH,269.3,True,False,False,SCHEDULED
BLK00362,TRC1021,SEC006,Traction,2025-12-15 01:59,2025-12-15 11:29,9.4,65.8,HIGH,470.9,False,False,False,SCHEDULED
BLK02743,TRC1023,SEC050,Traction,2025-12-17 06:00,2025-12-17 14:00,7.8,81.4,CRITICAL,156.0,False,False,False,SCHEDULED
BLK02493,TRC1024,SEC045,Traction,2025-10-17 12:45,2025-10-17 22:00,9.1,80.9,CRITICAL,254.8,False,False,False,SCHEDULED
BLK01827,TRC1028,SEC032,Traction,2025-08-29 06:00,2025-08-29 11:00,4.9,83.2,CRITICAL,171.0,False,False,False,SCHEDULED
BLK00808,TRC1031,SEC014,Traction,2025-07-29 06:00,2025-07-29 11:45,5.7,98.2,CRITICAL,258.8,True,False,False,SCHEDULED
BLK03537,TRC1032,SEC066,Traction,2025-09-10 06:00,2025-09-10 09:30,3.4,80.7,CRITICAL,91.8,True,False,False,SCHEDULED
BLK02832,TRC1037,SEC052,Traction,2025-08-17 06:00,2025-08-17 15:30,9.3,61.3,HIGH,186.0,True,False,False,SCHEDULED
BLK02968,TRC1038,SEC055,Traction,2025-04-01 06:00,2025-04-01 07:30,1.4,81.6,CRITICAL,29.5,False,False,False,SCHEDULED
BLK03269,TRC1039,SEC061,Traction,2025-02-20 20:43,2025-02-21 02:58,6.1,80.0,CRITICAL,125.7,True,False,False,SCHEDULED
BLK00365,TRC1040,SEC007,Traction,2025-01-12 06:00,2025-01-12 12:00,6.0,33.7,LOW,284.4,False,False,False,SCHEDULED
BLK03852,TRC1042,SEC073,Traction,2025-05-08 06:00,2025-05-08 07:30,1.3,80.9,CRITICAL,27.0,True,False,False,SCHEDULED
BLK02350,TRC1044,SEC043,Traction,2025-02-13 06:00,2025-02-13 09:15,3.1,61.2,HIGH,101.4,False,False,False,SCHEDULED
BLK03479,TRC1045,SEC065,Traction,2025-05-15 06:00,2025-05-15 09:45,3.6,61.77,HIGH,103.3,True,False,False,SCHEDULED
BLK02803,TRC1049,SEC052,Traction,2025-03-10 06:00,2025-03-10 10:00,4.0,24.63,LOW,80.0,False,False,False,SCHEDULED
BLK00714,TRC1050,SEC013,Traction,2025-01-13 06:00,2025-01-13 07:15,1.1,63.55,HIGH,52.3,True,False,False,SCHEDULED
BLK02571,TRC1053,SEC047,Traction,2025-03-11 06:00,2025-03-11 16:45,10.7,61.1,HIGH,218.3,False,False,False,SCHEDULED
BLK02076,TRC1054,SEC037,Traction,2025-05-17 06:00,2025-05-17 08:15,2.2,98.59,CRITICAL,109.6,False,False,False,SCHEDULED
BLK03916,TRC1057,SEC074,Traction,2025-04-04 06:00,2025-04-04 08:45,2.7,41.5,MEDIUM,64.8,False,False,False,SCHEDULED
BLK02305,TRC1058,SEC042,Traction,2025-05-19 06:00,2025-05-19 15:30,9.3,60.9,HIGH,270.6,True,False,False,SCHEDULED
BLK00455,TRC1059,SEC008,Traction,2025-09-11 06:00,2025-09-11 15:45,9.6,27.7,LOW,436.8,True,False,False,SCHEDULED
BLK02988,TRC1060,SEC055,Traction,2025-08-09 06:00,2025-08-09 08:00,2.0,61.2,HIGH,42.2,False,False,False,SCHEDULED
BLK01676,TRC1062,SEC030,Traction,2025-02-08 06:00,2025-02-08 09:30,3.4,65.5,HIGH,139.1,True,False,False,SCHEDULED
BLK00998,TRC1070,SEC018,Traction,2025-01-28 09:59,2025-01-28 15:14,5.2,41.0,MEDIUM,216.3,True,False,False,SCHEDULED
BLK03737,TRC1076,SEC071,Traction,2025-02-12 06:00,2025-02-12 17:00,10.9,36.8,LOW,242.0,False,False,False,SCHEDULED
BLK02245,TRC1077,SEC041,Traction,2025-01-11 06:00,2025-01-11 08:45,2.6,40.83,MEDIUM,54.6,False,False,False,SCHEDULED
BLK03587,TRC1079,SEC067,Traction,2025-09-20 06:00,2025-09-20 08:00,2.0,62.6,HIGH,51.6,True,False,False,SCHEDULED
BLK03286,TRC1081,SEC061,Traction,2025-05-25 06:00,2025-05-25 10:15,4.1,40.1,MEDIUM,84.5,False,False,False,SCHEDULED
BLK00312,TRC1082,SEC006,Traction,2025-03-17 06:00,2025-03-17 07:30,1.3,65.8,HIGH,65.1,False,False,False,SCHEDULED
BLK01708,TRC1085,SEC030,Traction,2025-07-10 06:00,2025-07-10 09:15,3.2,42.2,MEDIUM,130.9,True,False,False,SCHEDULED
BLK01846,TRC1087,SEC032,Traction,2025-12-06 06:00,2025-12-06 08:15,2.2,61.5,HIGH,76.8,True,False,False,SCHEDULED
BLK01092,TRC1088,SEC019,Traction,2025-10-05 06:00,2025-10-05 16:00,9.8,84.2,CRITICAL,478.2,True,False,False,SCHEDULED
BLK02905,TRC1089,SEC054,Traction,2025-03-09 06:00,2025-03-09 09:45,3.6,59.7,MEDIUM,81.7,True,False,False,SCHEDULED
BLK03053,TRC1090,SEC056,Traction,2025-08-25 09:29,2025-08-25 10:59,1.4,26.9,LOW,39.9,False,False,False,SCHEDULED
BLK00063,TRC1091,SEC002,Traction,2025-02-20 06:00,2025-02-20 18:00,11.8,27.47,LOW,402.4,True,False,False,SCHEDULED
BLK02945,TRC1096,SEC054,Traction,2025-11-17 06:00,2025-11-17 09:15,3.2,30.2,LOW,72.6,True,False,False,SCHEDULED
BLK03916,TRC1102,SEC074,Traction,2025-04-04 06:00,2025-04-04 08:15,2.1,41.9,MEDIUM,50.4,False,False,False,SCHEDULED
BLK00307,TRC1103,SEC006,Traction,2025-02-27 06:00,2025-02-27 15:30,9.5,85.7,CRITICAL,476.0,True,False,False,SCHEDULED
