task_id,section_id,department,priority_score,duration_hours,earliest_start,latest_end,deadline,train_conflict_cost,traffic_density,power_block_required,signal_block_required,track_block_required,can_combine
TRC1235,SEC060,Traction,39.1,9.6,2025-04-28 06:00,2025-06-07 22:00,2025-06-07,192.0,0.2,True,False,False,True
TRC1239,SEC024,Traction,83.1,5.7,2025-11-11 06:00,2025-11-25 22:00,2025-11-25,235.4,0.413,True,False,False,True
TRC1240,SEC002,Traction,83.1,1.1,2025-01-07 06:00,2025-01-16 22:00,2025-01-16,37.5,0.341,False,False,False,False
TRC1241,SEC003,Traction,85.8,7.0,2025-09-06 06:00,2025-09-13 22:00,2025-09-13,344.4,0.492,False,False,False,True
TRC1244,SEC002,Traction,83.3,9.5,2025-08-04 06:00,2025-08-12 22:00,2025-08-12,324.0,0.341,True,False,False,True
TRC1247,SEC002,Traction,31.1,10.7,2025-08-16 06:00,2025-10-07 22:00,2025-10-07,364.9,0.341,False,False,False,True
TRC1248,SEC067,Traction,26.7,1.9,2025-09-16 06:00,2025-11-21 22:00,2025-11-21,49.0,0.258,True,False,False,False
TRC1249,SEC029,Traction,65.5,8.7,2025-08-05 06:00,2025-08-26 22:00,2025-08-26,445.4,0.512,False,False,False,False
TRC1251,SEC047,Traction,39.4,1.6,2025-03-15 06:00,2025-04-23 22:00,2025-04-23,32.6,0.204,True,False,False,True
TRC1253,SEC021,Traction,84.8,8.7,2025-05-13 06:00,2025-05-21 22:00,2025-05-21,379.3,0.436,False,False,False,True
TRC1255,SEC029,Traction,84.3,7.7,2025-05-14 06:00,2025-05-29 22:00,2025-05-29,394.2,0.512,True,False,False,True
TRC1256,SEC019,Traction,66.7,5.9,2025-06-29 06:00,2025-07-13 22:00,2025-07-13,287.9,0.488,True,False,False,True
TRC1257,SEC044,Traction,64.4,7.8,2025-04-17 06:00,2025-05-02 22:00,2025-05-02,270.7,0.347,True,False,False,False
TRC1258,SEC051,Traction,81.4,4.6,2025-06-10 06:00,2025-06-21 22:00,2025-06-21,118.7,0.258,True,False,False,False
TRC1259,SEC046,Traction,37.7,9.2,2025-01-01 06:00,2025-02-21 22:00,2025-02-21,248.4,0.27,True,False,False,True
TRC1260,SEC035,Traction,42.5,8.8,2025-01-03 06:00,2025-02-16 22:00,2025-02-16,424.2,0.482,False,False,False,True
TRC1261,SEC021,Traction,97.7,1.2,2025-06-30 06:00,2025-07-06 22:00,2025-07-06,52.3,0.436,True,False,False,True
TRC1264,SEC043,Traction,64.1,9.3,2025-02-07 06:00,2025-02-22 22:00,2025-02-22,304.1,0.327,True,False,False,True
TRC1265,SEC066,Traction,60.1,8.4,2025-10-18 06:00,2025-11-16 22:00,2025-11-16,226.8,0.27,False,False,False,True
TRC1266,SEC031,Traction,63.5,3.7,2025-10-23 06:00,2025-11-15 22:00,2025-11-15,149.8,0.405,True,False,False,True
TRC1268,SEC064,Traction,80.6,5.1,2025-11-12 06:00,2025-11-26 22:00,2025-11-26,125.0,0.245,True,False,False,True
TRC1269,SEC003,Traction,40.6,8.1,2025-03-14 06:00,2025-05-06 22:00,2025-05-06,398.5,0.492,True,False,False,True
TRC1270,SEC036,Traction,63.6,6.3,2025-08-20 06:00,2025-09-19 22:00,2025-09-19,328.2,0.521,False,False,False,True
TRC1274,SEC009,Traction,41.7,11.6,2025-10-11 06:00,2025-11-23 22:00,2025-11-23,484.9,0.418,True,False,False,True
TRC1277,SEC002,Traction,61.8,7.1,2025-04-29 06:00,2025-05-25 22:00,2025-05-25,242.1,0.341,True,False,False,True
TRC1284,SEC049,Traction,82.0,8.7,2025-03-12 06:00,2025-03-25 22:00,2025-03-25,286.2,0.329,True,False,False,True
TRC1285,SEC045,Traction,60.9,10.0,2025-03-09 06:00,2025-04-04 22:00,2025-04-04,280.0,0.28,False,False,False,False
TRC1286,SEC039,Traction,62.3,7.1,2025-11-27 06:00,2025-12-22 22:00,2025-12-22,254.9,0.359,False,False,False,False
TRC1287,SEC059,Traction,60.8,5.9,2025-07-01 06:00,2025-07-22 22:00,2025-07-22,118.6,0.201,True,False,False,True
TRC1290,SEC059,Traction,80.6,11.6,2025-10-27 06:00,2025-11-07 22:00,2025-11-07,233.2,0.201,True,False,False,False
TRC1293,SEC043,Traction,82.2,5.0,2025-03-29 06:00,2025-04-10 22:00,2025-04-10,163.5,0.327,True,False,False,True
TRC1294,SEC021,Traction,84.1,6.7,2025-12-09 06:00,2025-12-20 22:00,2025-12-20,292.1,0.436,False,False,False,True
TRC1295,SEC032,Traction,83.7,1.5,2025-05-01 06:00,2025-05-08 22:00,2025-05-08,52.4,0.349,True,False,False,True
TRC1299,SEC007,Traction,44.8,7.6,2025-01-06 06:00,2025-02-08 22:00,2025-02-08,360.2,0.474,True,False,False,True
TRC1301,SEC025,Traction,27.8,4.9,2025-01-19 06:00,2025-04-05 22:00,2025-04-05,236.2,0.482,True,False,False,True
TRC1302,SEC040,Traction,81.9,12.0,2025-11-17 06:00,2025-11-25 22:00,2025-11-25,290.4,0.242,True,False,False,False
TRC1304,SEC047,Traction,61.3,9.2,2025-10-11 06:00,2025-10-30 22:00,2025-10-30,187.7,0.204,False,False,False,True
TRC1305,SEC010,Traction,64.4,11.5,2025-12-13 06:00,2026-01-05 22:00,2026-01-05,538.2,0.468,True,False,False,True
TRC1308,SEC033,Traction,84.7,10.7,2025-10-27 06:00,2025-11-08 22:00,2025-11-08,526.4,0.492,True,False,False,True
TRC1309,SEC057,Traction,83.2,7.2,2025-06-18 06:00,2025-06-27 22:00,2025-06-27,249.8,0.347,False,False,False,False
TRC1311,SEC055,Traction,38.6,7.7,2025-07-12 06:00,2025-08-24 22:00,2025-08-24,162.5,0.211,True,False,False,True
TRC1313,SEC032,Traction,82.8,5.2,2025-06-25 06:00,2025-07-06 22:00,2025-07-06,181.5,0.349,True,False,False,True
TRC1314,SEC072,Traction,95.4,2.8,2025-11-29 06:00,2025-12-02 22:00,2025-12-02,67.2,0.24,True,False,False,True
TRC1315,SEC073,Traction,60.1,10.6,2025-02-01 06:00,2025-02-26 22:00,2025-02-26,220.5,0.208,True,False,False,False
TRC1318,SEC044,Traction,64.1,6.1,2025-09-24 06:00,2025-10-10 22:00,2025-10-10,211.7,0.347,True,False,False,True
TRC1320,SEC074,Traction,80.9,10.2,2025-02-01 06:00,2025-02-13 22:00,2025-02-13,244.8,0.24,True,False,False,True
TRC1321,SEC067,Traction,81.0,7.6,2025-06-04 06:00,2025-06-17 22:00,2025-06-17,196.1,0.258,True,False,False,True
TRC1322,SEC043,Traction,43.9,7.3,2025-06-17 06:00,2025-07-14 22:00,2025-07-14,238.7,0.327,True,False,False,True
TRC1323,SEC015,Traction,98.6,4.9,2025-05-30 06:00,2025-06-02 22:00,2025-06-02,220.5,0.45,True,False,False,True
TRC1324,SEC067,Traction,82.1,7.9,2025-02-14 06:00,2025-02-22 22:00,2025-02-22,203.8,0.258,True,False,False,True
TRC1325,SEC037,Traction,85.9,6.9,2025-02-15 06:00,2025-02-22 22:00,2025-02-22,343.6,0.498,True,False,False,True
TRC1326,SEC030,Traction,44.2,3.7,2025-08-03 06:00,2025-09-03 22:00,2025-09-03,151.3,0.409,True,False,False,True
TRC1330,SEC023,Traction,85.2,11.4,2025-12-01 06:00,2025-12-08 22:00,2025-12-08,516.4,0.453,True,False,False,False
TRC1334,SEC043,Traction,96.1,11.9,2025-01-16 06:00,2025-01-22 22:00,2025-01-22,389.1,0.327,True,False,False,False
TRC1336,SEC012,Traction,26.7,1.2,2025-03-30 06:00,2025-06-14 22:00,2025-06-14,48.5,0.404,False,False,False,True
TRC1337,SEC065,Traction,81.0,6.4,2025-06-03 06:00,2025-06-18 22:00,2025-06-18,183.7,0.287,True,False,False,True
TRC1341,SEC070,Traction,62.4,3.3,2025-10-08 06:00,2025-10-24 22:00,2025-10-24,75.2,0.228,True,False,False,True
TRC1343,SEC063,Traction,81.5,4.2,2025-11-09 06:00,2025-11-16 22:00,2025-11-16,85.3,0.203,True,False,False,False
TRC1347,SEC009,Traction,62.3,5.5,2025-02-21 06:00,2025-03-22 22:00,2025-03-22,229.9,0.418,True,False,False,True
TRC1348,SEC024,Traction,84.0,7.4,2025-05-17 06:00,2025-05-27 22:00,2025-05-27,305.6,0.413,True,False,False,True
TRC1349,SEC053,Traction,37.9,3.0,2025-10-20 06:00,2025-12-08 22:00,2025-12-08,75.0,0.25,False,False,False,True
TRC1350,SEC002,Traction,64.5,10.2,2025-09-14 06:00,2025-09-28 22:00,2025-09-28,347.8,0.341,True,False,False,True
TRC1352,SEC061,Traction,94.7,10.3,2025-08-10 06:00,2025-08-14 22:00,2025-08-14,212.2,0.206,False,False,False,False
TRC1354,SEC014,Traction,63.5,4.2,2025-05-20 06:00,2025-06-15 22:00,2025-06-15,190.7,0.454,True,False,False,True
TRC1355,SEC059,Traction,59.7,1.8,2025-11-22 06:00,2025-12-18 22:00,2025-12-18,36.2,0.201,True,False,False,True
TRC1358,SEC072,Traction,38.6,4.9,2025-07-19 06:00,2025-09-02 22:00,2025-09-02,117.6,0.24,True,False,False,True
TRC1359,SEC056,Traction,96.1,9.4,2025-04-28 06:00,2025-05-01 22:00,2025-05-01,267.9,0.285,False,False,False,True
TRC1360,SEC057,Traction,64.1,11.1,2025-08-01 06:00,2025-08-17 22:00,2025-08-17,385.2,0.347,False,False,False,True
TRC1362,SEC027,Traction,82.2,3.6,2025-05-11 06:00,2025-05-25 22:00,2025-05-25,128.5,0.357,True,False,False,True
TRC1363,SEC062,Traction,28.7,8.7,2025-05-11 06:00,2025-07-03 22:00,2025-07-03,174.0,0.2,True,False,False,True
TRC1364,SEC062,Traction,39.6,6.6,2025-05-09 06:00,2025-06-16 22:00,2025-06-16,132.0,0.2,True,False,False,True
TRC1365,SEC020,Traction,63.1,9.0,2025-02-17 06:00,2025-03-12 22:00,2025-03-12,345.6,0.384,False,False,False,False
TRC1366,SEC027,Traction,82.5,1.6,2025-06-08 06:00,2025-06-21 22:00,2025-06-21,57.1,0.357,True,False,False,True
TRC1371,SEC029,Traction,43.3,2.7,2025-06-02 06:00,2025-07-14 22:00,2025-07-14,138.2,0.512,False,False,False,True
TRC1375,SEC058,Traction,61.3,4.4,2025-09-18 06:00,2025-10-12 22:00,2025-10-12,120.1,0.273,False,False,False,True
TRC1379,SEC042,Traction,62.4,10.6,2025-05-21 06:00,2025-06-10 22:00,2025-06-10,308.5,0.291,True,False,False,True
TRC1381,SEC031,Traction,64.1,9.8,2025-12-10 06:00,2025-12-30 22:00,2025-12-30,396.9,0.405,False,False,False,True
TRC1382,SEC056,Traction,95.4,8.2,2025-03-13 06:00,2025-03-19 22:00,2025-03-19,233.7,0.285,True,False,False,True
TRC1384,SEC070,Traction,95.0,11.7,2025-07-19 06:00,2025-07-23 22:00,2025-07-23,266.8,0.228,True,False,False,True
TRC1386,SEC024,Traction,38.8,6.8,2025-01-08 06:00,2025-03-05 22:00,2025-03-05,280.8,0.413,False,False,False,True
TRC1390,SEC075,Traction,41.8,9.4,2025-06-29 06:00,2025-07-27 22:00,2025-07-27,188.0,0.2,False,False,False,False
TRC1391,SEC014,Traction,66.2,4.3,2025-10-29 06:00,2025-11-12 22:00,2025-11-12,195.2,0.454,True,False,False,True
TRC1394,SEC054,Traction,40.6,6.7,2025-10-19 06:00,2025-11-23 22:00,2025-11-23,152.1,0.227,True,False,False,True
TRC1395,SEC075,Traction,37.1,10.4,2025-10-19 06:00,2025-12-07 22:00,2025-12-07,208.0,0.2,True,False,False,False
TRC1397,SEC018,Traction,64.5,5.1,2025-03-28 06:00,2025-04-16 22:00,2025-04-16,212.2,0.416,True,False,False,True
TRC1402,SEC049,Traction,61.4,2.8,2025-01-11 06:00,2025-02-07 22:00,2025-02-07,92.1,0.329,True,False,False,True
TRC1405,SEC042,Traction,62.2,1.2,2025-08-08 06:00,2025-08-29 22:00,2025-08-29,34.9,0.291,False,False,False,True
TRC1407,SEC068,Traction,62.9,9.8,2025-12-10 06:00,2025-12-29 22:00,2025-12-29,299.9,0.306,True,False,False,True
TRC1408,SEC023,Traction,84.6,10.5,2025-07-24 06:00,2025-08-03 22:00,2025-08-03,475.6,0.453,False,False,False,True
TRC1409,SEC063,Traction,23.7,3.8,2025-04-08 06:00,2025-06-23 22:00,2025-06-23,77.1,0.203,True,False,False,False
TRC1414,SEC010,Traction,85.0,3.4,2025-08-06 06:00,2025-08-15 22:00,2025-08-15,159.1,0.468,False,False,False,True
TRC1418,SEC069,Traction,60.4,7.3,2025-01-08 06:00,2025-01-31 22:00,2025-01-31,146.0,0.2,True,False,False,False
TRC1419,SEC003,Traction,65.2,11.7,2025-02-24 06:00,2025-03-17 22:00,2025-03-17,575.6,0.492,True,False,False,True
TRC1423,SEC039,Traction,26.9,2.0,2025-11-24 06:00,2026-02-04 22:00,2026-02-04,71.8,0.359,False,False,False,False
TRC1425,SEC013,Traction,63.0,9.9,2025-01-18 06:00,2025-02-17 22:00,2025-02-17,470.2,0.475,True,False,False,True
TRC1429,SEC025,Traction,32.1,4.5,2025-05-08 06:00,2025-07-04 22:00,2025-07-04,216.9,0.482,False,False,False,True
TRC1430,SEC048,Traction,60.7,2.3,2025-04-08 06:00,2025-05-06 22:00,2025-05-06,67.4,0.293,True,False,False,True
TRC1432,SEC072,Traction,60.5,3.1,2025-05-30 06:00,2025-06-24 22:00,2025-06-24,74.4,0.24,False,False,False,True
TRC1433,SEC011,Traction,32.3,4.5,2025-11-18 06:00,2026-01-13 22:00,2026-01-13,217.8,0.484,True,False,False,True
TRC1434,SEC012,Traction,37.7,3.9,2025-02-19 06:00,2025-04-20 22:00,2025-04-20,157.6,0.404,True,False,False,True
TRC1436,SEC022,Traction,25.1,6.7,2025-03-16 06:00,2025-06-06 22:00,2025-06-06,261.3,0.39,True,False,False,True
TRC1438,SEC016,Traction,28.5,2.6,2025-08-16 06:00,2025-10-24 22:00,2025-10-24,110.2,0.424,True,False,False,True
TRC1439,SEC023,Traction,64.9,9.1,2025-02-23 06:00,2025-03-15 22:00,2025-03-15,412.2,0.453,False,False,False,True
TRC1440,SEC027,Traction,41.5,1.6,2025-06-09 06:00,2025-07-19 22:00,2025-07-19,57.1,0.357,False,False,False,True
TRC1443,SEC058,Traction,24.3,4.3,2025-11-15 06:00,2026-02-01 22:00,2026-02-01,117.4,0.273,True,False,False,False
TRC1446,SEC023,Traction,62.9,9.2,2025-09-14 06:00,2025-10-13 22:00,2025-10-13,416.8,0.453,False,False,False,True
TRC1447,SEC007,Traction,44.8,3.6,2025-06-12 06:00,2025-07-15 22:00,2025-07-15,170.6,0.474,False,False,False,False
TRC1451,SEC056,Traction,60.1,1.5,2025-06-18 06:00,2025-07-18 22:00,2025-07-18,42.7,0.285,True,False,False,False
TRC1452,SEC036,Traction,66.5,11.6,2025-06-06 06:00,2025-06-23 22:00,2025-06-23,604.4,0.521,True,False,False,True
TRC1456,SEC019,Traction,30.2,9.7,2025-09-01 06:00,2025-11-06 22:00,2025-11-06,473.4,0.488,True,False,False,True
TRC1460,SEC046,Traction,63.4,9.1,2025-06-09 06:00,2025-06-23 22:00,2025-06-23,245.7,0.27,True,False,False,True
TRC1462,SEC008,Traction,85.3,11.2,2025-01-16 06:00,2025-01-23 22:00,2025-01-23,509.6,0.455,True,False,False,True
TRC1463,SEC060,Traction,30.1,8.0,2025-01-30 06:00,2025-03-18 22:00,2025-03-18,160.0,0.2,True,False,False,True
TRC1465,SEC043,Traction,83.1,1.3,2025-03-17 06:00,2025-03-25 22:00,2025-03-25,42.5,0.327,True,False,False,True
TRC1466,SEC031,Traction,34.7,8.6,2025-10-24 06:00,2025-12-03 22:00,2025-12-03,348.3,0.405,True,False,False,True
TRC1467,SEC041,Traction,59.2,4.1,2025-11-27 06:00,2025-12-26 22:00,2025-12-26,86.1,0.21,False,False,False,True
TRC1469,SEC055,Traction,36.4,9.5,2025-06-28 06:00,2025-08-20 22:00,2025-08-20,200.4,0.211,False,False,False,True
TRC1473,SEC060,Traction,41.6,6.9,2025-05-29 06:00,2025-06-27 22:00,2025-06-27,138.0,0.2,True,False,False,True
TRC1475,SEC030,Traction,63.3,8.5,2025-05-25 06:00,2025-06-18 22:00,2025-06-18,347.6,0.409,True,False,False,True
TRC1476,SEC060,Traction,81.2,2.6,2025-05-06 06:00,2025-05-14 22:00,2025-05-14,52.0,0.2,True,False,False,True
TRC1478,SEC024,Traction,41.4,5.4,2025-03-19 06:00,2025-05-02 22:00,2025-05-02,223.0,0.413,True,False,False,True
TRC1480,SEC030,Traction,65.1,3.1,2025-09-16 06:00,2025-10-02 22:00,2025-10-02,126.8,0.409,True,False,False,True
TRC1483,SEC038,Traction,97.1,5.9,2025-04-07 06:00,2025-04-14 22:00,2025-04-14,242.5,0.411,True,False,False,True
TRC1487,SEC021,Traction,65.9,11.7,2025-11-19 06:00,2025-12-03 22:00,2025-12-03,510.1,0.436,True,False,False,True
TRC1490,SEC063,Traction,59.1,9.8,2025-02-14 06:00,2025-03-15 22:00,2025-03-15,198.9,0.203,True,False,False,True
TRC1495,SEC010,Traction,63.3,6.5,2025-02-07 06:00,2025-03-07 22:00,2025-03-07,304.2,0.468,True,False,False,True
TRC1497,SEC048,Traction,60.9,8.8,2025-11-16 06:00,2025-12-13 22:00,2025-12-13,257.8,0.293,False,False,False,True
TRC1500,SEC052,Traction,61.5,5.9,2025-02-09 06:00,2025-02-27 22:00,2025-02-27,118.0,0.2,True,False,False,True
TRC1501,SEC037,Traction,29.0,6.9,2025-07-13 06:00,2025-09-23 22:00,2025-09-23,343.6,0.498,False,False,False,True
TRC1503,SEC036,Traction,65.2,6.8,2025-06-28 06:00,2025-07-21 22:00,2025-07-21,354.3,0.521,False,False,False,False
TRC1504,SEC035,Traction,45.3,3.1,2025-04-15 06:00,2025-05-16 22:00,2025-05-16,149.4,0.482,True,False,False,True
TRC1509,SEC066,Traction,62.1,5.6,2025-11-21 06:00,2025-12-11 22:00,2025-12-11,151.2,0.27,True,False,False,True
TRC1512,SEC019,Traction,40.1,3.8,2025-10-01 06:00,2025-11-25 22:00,2025-11-25,185.4,0.488,True,False,False,True
TRC1513,SEC031,Traction,39.5,11.0,2025-04-08 06:00,2025-05-30 22:00,2025-05-30,445.5,0.405,False,False,False,True
TRC1514,SEC027,Traction,63.9,6.0,2025-09-20 06:00,2025-10-08 22:00,2025-10-08,214.2,0.357,True,False,False,True
TRC1516,SEC047,Traction,61.8,5.1,2025-02-23 06:00,2025-03-12 22:00,2025-03-12,104.0,0.204,True,False,False,True
TRC1519,SEC056,Traction,37.7,3.6,2025-03-04 06:00,2025-04-25 22:00,2025-04-25,102.6,0.285,True,False,False,True
TRC1520,SEC020,Traction,43.9,1.7,2025-05-13 06:00,2025-06-13 22:00,2025-06-13,65.3,0.384,True,False,False,False
TRC1521,SEC036,Traction,66.8,11.9,2025-07-16 06:00,2025-08-01 22:00,2025-08-01,620.0,0.521,True,False,False,False
TRC1522,SEC073,Traction,94.7,1.9,2025-01-31 06:00,2025-02-04 22:00,2025-02-04,39.5,0.208,True,False,False,True
TRC1525,SEC040,Traction,82.1,6.2,2025-01-09 06:00,2025-01-16 22:00,2025-01-16,150.0,0.242,False,False,False,True
TRC1530,SEC039,Traction,40.6,5.7,2025-08-05 06:00,2025-09-18 22:00,2025-09-18,204.6,0.359,True,False,False,True
TRC1534,SEC004,Traction,42.6,10.6,2025-05-22 06:00,2025-07-01 22:00,2025-07-01,461.1,0.435,False,False,False,True
TRC1536,SEC039,Traction,38.8,10.0,2025-10-03 06:00,2025-11-24 22:00,2025-11-24,359.0,0.359,True,False,False,True
TRC1541,SEC058,Traction,59.9,11.5,2025-07-15 06:00,2025-08-14 22:00,2025-08-14,314.0,0.273,True,False,False,True
TRC1545,SEC026,Traction,44.1,3.8,2025-12-20 06:00,2026-01-28 22:00,2026-01-28,196.1,0.516,False,False,False,False
TRC1546,SEC061,Traction,42.1,9.0,2025-12-17 06:00,2026-01-13 22:00,2026-01-13,185.4,0.206,True,False,False,True
TRC1547,SEC043,Traction,64.3,7.6,2025-10-31 06:00,2025-11-14 22:00,2025-11-14,248.5,0.327,True,False,False,True
TRC1548,SEC040,Traction,61.9,9.4,2025-04-27 06:00,2025-05-16 22:00,2025-05-16,227.5,0.242,True,False,False,True
TRC1549,SEC037,Traction,64.0,6.9,2025-08-16 06:00,2025-09-12 22:00,2025-09-12,343.6,0.498,False,False,False,False
TRC1551,SEC015,Traction,39.5,1.5,2025-02-01 06:00,2025-03-28 22:00,2025-03-28,67.5,0.45,True,False,False,True
TRC1552,SEC043,Traction,63.8,4.5,2025-12-08 06:00,2025-12-24 22:00,2025-12-24,147.2,0.327,True,False,False,False
TRC1553,SEC065,Traction,61.5,7.5,2025-07-09 06:00,2025-08-02 22:00,2025-08-02,215.2,0.287,True,False,False,True
TRC1556,SEC011,Traction,43.8,10.1,2025-11-28 06:00,2026-01-05 22:00,2026-01-05,488.8,0.484,True,False,False,True
TRC1557,SEC012,Traction,63.0,10.9,2025-06-30 06:00,2025-07-25 22:00,2025-07-25,440.4,0.404,True,False,False,False
TRC1561,SEC057,Traction,61.5,5.1,2025-06-29 06:00,2025-07-27 22:00,2025-07-27,177.0,0.347,False,False,False,True
TRC1562,SEC047,Traction,21.2,9.0,2025-01-24 06:00,2025-04-21 22:00,2025-04-21,183.6,0.204,True,False,False,True
TRC1569,SEC031,Traction,97.5,4.4,2025-10-27 06:00,2025-11-01 22:00,2025-11-01,178.2,0.405,False,False,False,True
TRC1570,SEC040,Traction,63.0,9.8,2025-08-23 06:00,2025-09-06 22:00,2025-09-06,237.2,0.242,False,False,False,True
TRC1571,SEC045,Traction,96.0,10.2,2025-07-16 06:00,2025-07-19 22:00,2025-07-19,285.6,0.28,True,False,False,True
TRC1583,SEC075,Traction,35.3,8.2,2025-06-21 06:00,2025-08-17 22:00,2025-08-17,164.0,0.2,True,False,False,True
TRC1584,SEC028,Traction,66.1,8.2,2025-03-22 06:00,2025-04-10 22:00,2025-04-10,425.6,0.519,False,False,False,True
TRC1586,SEC044,Traction,81.9,6.0,2025-11-14 06:00,2025-11-29 22:00,2025-11-29,208.2,0.347,True,False,False,True
TRC1587,SEC071,Traction,42.8,10.2,2025-05-07 06:00,2025-06-01 22:00,2025-06-01,226.4,0.222,True,False,False,True
TRC1589,SEC020,Traction,63.1,5.4,2025-02-05 06:00,2025-02-28 22:00,2025-02-28,207.4,0.384,True,False,False,True
TRC1590,SEC001,Traction,45.4,2.8,2025-09-20 06:00,2025-10-17 22:00,2025-10-17,119.3,0.426,True,False,False,True
TRC1592,SEC072,Traction,80.7,1.6,2025-02-05 06:00,2025-02-18 22:00,2025-02-18,38.4,0.24,True,False,False,True
TRC1593,SEC061,Traction,37.0,3.8,2025-11-05 06:00,2025-12-25 22:00,2025-12-25,78.3,0.206,True,False,False,True
TRC1594,SEC062,Traction,94.8,5.5,2025-12-19 06:00,2025-12-22 22:00,2025-12-22,110.0,0.2,True,False,False,True
TRC1597,SEC072,Traction,60.8,7.3,2025-01-29 06:00,2025-02-22 22:00,2025-02-22,175.2,0.24,True,False,False,True
TRC1599,SEC034,Traction,62.9,9.5,2025-08-16 06:00,2025-09-06 22:00,2025-09-06,322.1,0.339,False,False,False,True
TRC1602,SEC022,Traction,43.7,5.7,2025-01-22 06:00,2025-02-23 22:00,2025-02-23,222.3,0.39,True,False,False,True
TRC1603,SEC042,Traction,42.0,8.9,2025-12-12 06:00,2026-01-14 22:00,2026-01-14,259.0,0.291,False,False,False,False
TRC1605,SEC052,Traction,61.9,10.2,2025-07-12 06:00,2025-07-28 22:00,2025-07-28,204.0,0.2,True,False,False,True
TRC1606,SEC022,Traction,82.5,11.8,2025-01-03 06:00,2025-01-18 22:00,2025-01-18,460.2,0.39,False,False,False,False
TRC1608,SEC037,Traction,98.9,2.4,2025-05-31 06:00,2025-06-05 22:00,2025-06-05,119.5,0.498,True,False,False,True
TRC1610,SEC046,Traction,95.4,3.7,2025-11-17 06:00,2025-11-22 22:00,2025-11-22,99.9,0.27,True,False,False,True
TRC1611,SEC057,Traction,38.2,3.3,2025-06-16 06:00,2025-08-09 22:00,2025-08-09,114.5,0.347,True,False,False,False
TRC1613,SEC007,Traction,64.7,6.6,2025-10-22 06:00,2025-11-13 22:00,2025-11-13,312.8,0.474,True,False,False,True
TRC1615,SEC030,Traction,41.4,4.1,2025-10-03 06:00,2025-11-16 22:00,2025-11-16,167.7,0.409,True,False,False,True
TRC1616,SEC010,Traction,83.9,11.0,2025-05-27 06:00,2025-06-10 22:00,2025-06-10,514.8,0.468,False,False,False,False
TRC1619,SEC032,Traction,43.3,10.0,2025-12-18 06:00,2026-01-18 22:00,2026-01-18,349.0,0.349,True,False,False,True
TRC1620,SEC002,Traction,83.3,5.8,2025-09-07 06:00,2025-09-15 22:00,2025-09-15,197.8,0.341,True,False,False,True
TRC1622,SEC055,Traction,24.0,1.1,2025-06-03 06:00,2025-08-17 22:00,2025-08-17,23.2,0.211,False,False,False,True
TRC1623,SEC002,Traction,82.2,10.7,2025-12-11 06:00,2025-12-24 22:00,2025-12-24,364.9,0.341,True,False,False,True
TRC1626,SEC053,Traction,27.5,11.5,2025-10-24 06:00,2025-12-25 22:00,2025-12-25,287.5,0.25,False,False,False,False
TRC1628,SEC058,Traction,60.2,3.0,2025-04-18 06:00,2025-05-17 22:00,2025-05-17,81.9,0.273,True,False,False,True
TRC1630,SEC027,Traction,62.5,1.4,2025-05-28 06:00,2025-06-21 22:00,2025-06-21,50.0,0.357,True,False,False,True
TRC1631,SEC024,Traction,33.3,1.3,2025-01-15 06:00,2025-03-03 22:00,2025-03-03,53.7,0.413,True,False,False,True
TRC1632,SEC055,Traction,95.0,11.0,2025-01-12 06:00,2025-01-15 22:00,2025-01-15,232.1,0.211,False,False,False,False
TRC1634,SEC039,Traction,64.8,8.1,2025-02-19 06:00,2025-03-05 22:00,2025-03-05,290.8,0.359,True,False,False,True
TRC1635,SEC020,Traction,63.4,10.5,2025-01-29 06:00,2025-02-20 22:00,2025-02-20,403.2,0.384,True,False,False,True
TRC1637,SEC041,Traction,42.4,1.3,2025-06-22 06:00,2025-07-18 22:00,2025-07-18,27.3,0.21,True,False,False,True
TRC1642,SEC025,Traction,32.1,5.3,2025-04-17 06:00,2025-06-13 22:00,2025-06-13,255.5,0.482,False,False,False,True
TRC1644,SEC007,Traction,41.9,4.4,2025-06-22 06:00,2025-08-07 22:00,2025-08-07,208.6,0.474,True,False,False,True
TRC1645,SEC055,Traction,26.7,6.0,2025-12-11 06:00,2026-02-12 22:00,2026-02-12,126.6,0.211,True,False,False,True
TRC1646,SEC030,Traction,62.2,6.3,2025-10-19 06:00,2025-11-17 22:00,2025-11-17,257.7,0.409,True,False,False,True
