task_id,asset_id,section_id,asset_type,task_type,defect_type,severity,criticality,inspection_date,reported_date,due_date,estimated_duration_hours,required_team_size,safety_impact,status,power_block_required,days_until_due,urgency_category
TRC1938,AST0645,SEC045,Feeder,OHE Mast Repair,Corrosion,2,HIGH,2025-09-19,2025-09-22,2025-10-04,4.8,6,HIGH,Scheduled,True,12,Normal
TRC1939,AST0590,SEC065,Sectioning equipment,Transformer Servicing,Winding fault,3,MEDIUM,2025-09-13,2025-09-13,2025-10-07,10.1,10,MEDIUM,Completed,True,24,Normal
TRC1940,AST0628,SEC028,Transformer,Sectioning Post Maintenance,Isolator defect,1,CRITICAL,2025-01-19,2025-01-22,2025-01-28,1.1,15,HIGH,Scheduled,True,6,Urgent
TRC1941,AST0508,SEC058,Transformer,OHE Mast Repair,Foundation settlement,1,CRITICAL,2025-05-27,2025-05-28,2025-06-04,11.3,7,HIGH,Cancelled,False,7,Urgent
TRC1942,AST0558,SEC033,Sectioning equipment,Transformer Servicing,Winding fault,1,CRITICAL,2025-05-03,2025-05-06,2025-05-13,6.5,10,HIGH,Completed,False,7,Urgent
TRC1943,AST0573,SEC048,Feeder,Transformer Servicing,Winding fault,4,LOW,2025-03-07,2025-03-08,2025-05-04,3.7,3,LOW,Pending,True,57,Low
TRC1944,AST0639,SEC039,Electrical switchgear,Feeder Repair,Overheating,4,LOW,2025-09-15,2025-09-15,2025-10-21,5.6,2,LOW,Completed,True,36,Low
TRC1945,AST0613,SEC013,Feeder,Catenary Maintenance,Registration arm damage,2,HIGH,2025-08-26,2025-08-28,2025-09-09,11.6,11,HIGH,Scheduled,True,12,Normal
TRC1946,AST0611,SEC011,Catenary,Insulator Replacement,Cracked insulator,4,LOW,2025-11-09,2025-11-09,2025-12-14,2.1,9,LOW,Cancelled,True,35,Low
TRC1947,AST0557,SEC032,Feeder,Insulator Replacement,Cracked insulator,2,HIGH,2025-02-14,2025-02-15,2025-03-02,9.0,6,HIGH,Scheduled,True,15,Normal
TRC1948,AST0668,SEC068,Transformer,Catenary Maintenance,Catenary sag,3,MEDIUM,2025-01-27,2025-01-29,2025-02-13,10.9,9,MEDIUM,Cancelled,True,15,Normal
TRC1949,AST0440,SEC065,OHE,Switchgear Maintenance,Arc damage,4,LOW,2025-03-29,2025-03-31,2025-05-19,6.2,7,LOW,Pending,True,49,Low
TRC1950,AST0407,SEC032,Electrical switchgear,Feeder Repair,Insulation breakdown,4,LOW,2025-07-19,2025-07-20,2025-09-07,8.8,9,LOW,Cancelled,False,49,Low
TRC1951,AST0473,SEC023,Pantograph interface,Insulator Replacement,Pollution deposit,1,CRITICAL,2025-04-11,2025-04-11,2025-04-16,10.5,5,HIGH,Cancelled,False,5,Urgent
TRC1952,AST0662,SEC062,Sectioning equipment,Insulator Replacement,Cracked insulator,3,MEDIUM,2025-03-28,2025-03-29,2025-04-28,4.4,9,MEDIUM,Completed,True,30,Normal
TRC1953,AST0579,SEC054,Catenary,Transformer Servicing,Cooling system failure,3,MEDIUM,2025-10-28,2025-10-29,2025-11-14,5.7,3,MEDIUM,Pending,True,16,Normal
TRC1954,AST0415,SEC040,Electrical switchgear,Catenary Maintenance,Tension deviation,4,LOW,2025-07-09,2025-07-10,2025-09-01,2.4,11,LOW,Completed,True,53,Low
TRC1955,AST0634,SEC034,Insulator,Feeder Repair,Insulation breakdown,4,LOW,2025-11-23,2025-11-26,2026-01-11,11.5,2,LOW,Scheduled,False,46,Low
TRC1956,AST0441,SEC066,Pantograph interface,Switchgear Maintenance,Arc damage,4,LOW,2025-03-01,2025-03-04,2025-04-03,1.3,7,LOW,Scheduled,True,30,Normal
TRC1957,AST0608,SEC008,OHE,Feeder Repair,Joint failure,5,LOW,2025-01-04,2025-01-04,2025-03-12,2.8,6,LOW,Scheduled,True,67,Low
TRC1958,AST0459,SEC009,Catenary,Feeder Repair,Joint failure,3,MEDIUM,2025-09-07,2025-09-08,2025-10-08,4.6,5,MEDIUM,In Progress,True,30,Normal
TRC1959,AST0620,SEC020,Transformer,Transformer Servicing,Oil leak,1,CRITICAL,2025-01-15,2025-01-17,2025-01-22,6.0,12,HIGH,Pending,False,5,Urgent
TRC1960,AST0424,SEC049,OHE,OHE Mast Repair,Corrosion,2,HIGH,2025-11-06,2025-11-09,2025-11-20,3.5,13,HIGH,Scheduled,False,11,Normal
TRC1961,AST0692,SEC017,Transformer,Feeder Repair,Insulation breakdown,2,HIGH,2025-07-25,2025-07-26,2025-08-10,1.1,8,HIGH,Scheduled,False,15,Normal
TRC1962,AST0410,SEC035,Insulator,Sectioning Post Maintenance,Interrupter fault,2,HIGH,2025-09-06,2025-09-09,2025-09-16,6.1,2,HIGH,Completed,True,7,Urgent
TRC1963,AST0569,SEC044,Pantograph interface,Insulator Replacement,Mechanical failure,4,LOW,2025-07-25,2025-07-28,2025-08-31,10.6,4,LOW,In Progress,True,34,Low
TRC1964,AST0410,SEC035,Insulator,Switchgear Maintenance,Arc damage,1,CRITICAL,2025-10-17,2025-10-19,2025-10-25,11.9,6,HIGH,Pending,False,6,Urgent
TRC1965,AST0613,SEC013,Feeder,Feeder Repair,Insulation breakdown,2,HIGH,2025-11-19,2025-11-22,2025-12-01,11.5,11,HIGH,Pending,True,9,Normal
TRC1966,AST0670,SEC070,Sectioning equipment,Catenary Maintenance,Splice joint fault,1,CRITICAL,2025-08-28,2025-08-29,2025-09-01,5.9,3,HIGH,Scheduled,True,3,Urgent
TRC1967,AST0567,SEC042,Electrical switchgear,Sectioning Post Maintenance,Interrupter fault,3,MEDIUM,2025-02-12,2025-02-12,2025-03-07,5.4,15,MEDIUM,Completed,True,23,Normal
TRC1968,AST0617,SEC017,Pantograph interface,Transformer Servicing,Bushing defect,3,MEDIUM,2025-11-25,2025-11-27,2025-12-26,10.8,8,MEDIUM,Completed,True,29,Normal
TRC1969,AST0407,SEC032,Electrical switchgear,OHE Mast Repair,Guy wire slack,2,HIGH,2025-05-13,2025-05-15,2025-05-30,4.1,5,HIGH,Completed,True,15,Normal
TRC1970,AST0676,SEC001,Transformer,OHE Mast Repair,Bracket damage,3,MEDIUM,2025-10-20,2025-10-22,2025-11-08,9.4,3,MEDIUM,Completed,False,17,Normal
TRC1971,AST0479,SEC029,Electrical switchgear,OHE Mast Repair,Bracket damage,3,MEDIUM,2025-09-25,2025-09-27,2025-10-18,5.1,2,MEDIUM,Scheduled,True,21,Normal
TRC1972,AST0474,SEC024,Insulator,Insulator Replacement,Pollution deposit,3,MEDIUM,2025-11-08,2025-11-11,2025-11-26,9.3,12,MEDIUM,Cancelled,True,15,Normal
TRC1973,AST0475,SEC025,Catenary,Transformer Servicing,Bushing defect,3,MEDIUM,2025-01-18,2025-01-19,2025-02-17,7.1,5,MEDIUM,Pending,True,29,Normal
TRC1974,AST0697,SEC022,Pantograph interface,OHE Inspection,Dropper defect,2,HIGH,2025-09-27,2025-09-30,2025-10-12,2.4,13,HIGH,Pending,False,12,Normal
TRC1975,AST0497,SEC047,Pantograph interface,Switchgear Maintenance,Arc damage,5,LOW,2025-03-07,2025-03-07,2025-05-30,10.8,6,LOW,Completed,False,84,Low
TRC1976,AST0536,SEC011,OHE,Catenary Maintenance,Tension deviation,2,HIGH,2025-10-09,2025-10-09,2025-10-16,4.5,10,HIGH,Completed,False,7,Urgent
TRC1977,AST0613,SEC013,Feeder,OHE Inspection,Contact wire wear,1,CRITICAL,2024-12-31,2025-01-02,2025-01-07,3.5,9,HIGH,Completed,True,5,Urgent
TRC1978,AST0563,SEC038,Catenary,Catenary Maintenance,Registration arm damage,4,LOW,2025-09-14,2025-09-16,2025-10-15,2.6,12,LOW,In Progress,True,29,Normal
TRC1979,AST0443,SEC068,Catenary,OHE Inspection,Height deviation,2,HIGH,2025-01-14,2025-01-16,2025-01-25,4.0,8,HIGH,Completed,False,9,Normal
TRC1980,AST0596,SEC071,Transformer,Switchgear Maintenance,Relay malfunction,2,HIGH,2025-10-04,2025-10-06,2025-10-13,7.6,5,HIGH,Completed,False,7,Urgent
TRC1981,AST0543,SEC018,Electrical switchgear,Transformer Servicing,Cooling system failure,4,LOW,2025-11-24,2025-11-26,2026-01-24,4.4,8,LOW,Completed,False,59,Low
TRC1982,AST0611,SEC011,Catenary,Transformer Servicing,Winding fault,3,MEDIUM,2025-06-18,2025-06-20,2025-07-07,9.0,15,MEDIUM,In Progress,True,17,Normal
TRC1983,AST0489,SEC039,Pantograph interface,Sectioning Post Maintenance,Jumper damage,3,MEDIUM,2025-04-29,2025-05-01,2025-05-25,7.8,13,MEDIUM,In Progress,False,24,Normal
TRC1984,AST0645,SEC045,Feeder,Insulator Replacement,Pollution deposit,3,MEDIUM,2025-06-05,2025-06-06,2025-06-22,6.4,4,MEDIUM,Completed,True,16,Normal
TRC1985,AST0497,SEC047,Pantograph interface,Insulator Replacement,Mechanical failure,4,LOW,2025-01-21,2025-01-24,2025-02-25,8.0,6,LOW,Pending,False,32,Low
TRC1986,AST0476,SEC026,Transformer,Insulator Replacement,Flashover damage,4,LOW,2025-08-24,2025-08-27,2025-10-01,10.9,4,LOW,In Progress,False,35,Low
TRC1987,AST0521,SEC071,Pantograph interface,Transformer Servicing,Winding fault,2,HIGH,2025-09-24,2025-09-27,2025-10-07,11.4,5,HIGH,Scheduled,True,10,Normal
TRC1988,AST0551,SEC026,Electrical switchgear,Feeder Repair,Insulation breakdown,3,MEDIUM,2025-04-30,2025-05-02,2025-05-31,7.0,2,MEDIUM,Pending,False,29,Normal
TRC1989,AST0595,SEC070,Catenary,Feeder Repair,Joint failure,4,LOW,2025-07-08,2025-07-08,2025-08-30,2.4,4,LOW,Scheduled,False,53,Low
TRC1990,AST0446,SEC071,Sectioning equipment,Feeder Repair,Cable damage,2,HIGH,2025-08-30,2025-08-30,2025-09-14,5.5,5,HIGH,Pending,True,15,Normal
TRC1991,AST0491,SEC041,Catenary,Feeder Repair,Cable damage,3,MEDIUM,2025-06-03,2025-06-04,2025-06-30,4.9,5,MEDIUM,In Progress,True,26,Normal
TRC1992,AST0658,SEC058,Insulator,OHE Inspection,Dropper defect,3,MEDIUM,2025-10-22,2025-10-22,2025-11-17,1.9,14,MEDIUM,In Progress,False,26,Normal
TRC1993,AST0477,SEC027,Feeder,Switchgear Maintenance,Contactor wear,2,HIGH,2025-05-07,2025-05-09,2025-05-16,3.4,9,HIGH,Scheduled,True,7,Urgent
TRC1994,AST0586,SEC061,Insulator,Catenary Maintenance,Registration arm damage,4,LOW,2025-01-12,2025-01-13,2025-02-18,9.3,12,LOW,Scheduled,False,36,Low
TRC1995,AST0602,SEC002,Insulator,OHE Mast Repair,Corrosion,3,MEDIUM,2025-06-20,2025-06-23,2025-07-15,1.1,14,MEDIUM,Completed,False,22,Normal
TRC1996,AST0512,SEC062,OHE,OHE Mast Repair,Guy wire slack,2,HIGH,2025-05-22,2025-05-23,2025-06-04,3.1,12,HIGH,Completed,True,12,Normal
TRC1997,AST0658,SEC058,Insulator,OHE Mast Repair,Guy wire slack,2,HIGH,2025-09-22,2025-09-25,2025-10-03,11.5,7,HIGH,Completed,False,8,Normal
TRC1998,AST0479,SEC029,Electrical switchgear,Switchgear Maintenance,Arc damage,2,HIGH,2025-10-15,2025-10-18,2025-11-02,3.3,14,HIGH,In Progress,False,15,Normal
TRC1999,AST0513,SEC063,Pantograph interface,OHE Mast Repair,Corrosion,3,MEDIUM,2025-03-10,2025-03-13,2025-04-07,1.0,10,MEDIUM,Pending,True,25,Normal
TRC2000,AST0500,SEC050,Transformer,OHE Inspection,Height deviation,4,LOW,2025-08-01,2025-08-03,2025-09-14,8.0,13,LOW,Scheduled,False,42,Low
TRC2001,AST0516,SEC066,Transformer,Insulator Replacement,Cracked insulator,3,MEDIUM,2025-11-11,2025-11-13,2025-12-05,8.6,10,MEDIUM,Completed,False,22,Normal
TRC2002,AST0467,SEC017,Catenary,Transformer Servicing,Bushing defect,5,LOW,2025-05-12,2025-05-13,2025-07-04,9.0,8,LOW,Cancelled,True,52,Low
TRC2003,AST0680,SEC005,OHE,Insulator Replacement,Flashover damage,3,MEDIUM,2025-03-23,2025-03-26,2025-04-22,5.8,5,MEDIUM,Completed,True,27,Normal
TRC2004,AST0425,SEC050,Pantograph interface,Insulator Replacement,Pollution deposit,3,MEDIUM,2025-04-05,2025-04-07,2025-04-27,10.8,11,MEDIUM,Cancelled,True,20,Normal
TRC2005,AST0525,SEC075,Feeder,OHE Inspection,Stagger fault,5,LOW,2025-01-04,2025-01-07,2025-02-23,3.2,7,LOW,Pending,False,47,Low
TRC2006,AST0492,SEC042,Transformer,OHE Inspection,Stagger fault,5,LOW,2025-12-01,2025-12-01,2026-02-07,4.1,13,LOW,Completed,True,68,Low
TRC2007,AST0558,SEC033,Sectioning equipment,OHE Inspection,Contact wire wear,4,LOW,2025-08-31,2025-08-31,2025-10-18,5.8,10,LOW,Scheduled,True,48,Low
TRC2008,AST0638,SEC038,Sectioning equipment,OHE Mast Repair,Corrosion,3,MEDIUM,2025-03-21,2025-03-21,2025-04-17,5.9,9,MEDIUM,Completed,True,27,Normal
TRC2009,AST0686,SEC011,Sectioning equipment,Catenary Maintenance,Tension deviation,5,LOW,2025-11-29,2025-11-30,2026-02-17,4.3,8,LOW,Completed,True,79,Low
TRC2010,AST0465,SEC015,Pantograph interface,Feeder Repair,Joint failure,5,LOW,2025-10-17,2025-10-19,2026-01-06,7.4,7,LOW,Pending,True,79,Low
TRC2011,AST0593,SEC068,Pantograph interface,Catenary Maintenance,Registration arm damage,5,LOW,2025-07-20,2025-07-21,2025-10-18,8.4,7,LOW,Completed,False,89,Low
TRC2012,AST0662,SEC062,Sectioning equipment,Insulator Replacement,Cracked insulator,3,MEDIUM,2025-11-29,2025-12-01,2025-12-15,4.7,14,MEDIUM,Scheduled,True,14,Normal
TRC2013,AST0529,SEC004,Pantograph interface,OHE Inspection,Dropper defect,4,LOW,2025-03-28,2025-03-29,2025-05-13,3.4,6,LOW,Completed,True,45,Low
TRC2014,AST0452,SEC002,Transformer,Transformer Servicing,Cooling system failure,3,MEDIUM,2025-11-21,2025-11-23,2025-12-23,10.7,2,MEDIUM,Completed,False,30,Normal
TRC2015,AST0673,SEC073,Pantograph interface,Sectioning Post Maintenance,Interrupter fault,1,CRITICAL,2025-11-09,2025-11-11,2025-11-18,6.6,14,HIGH,Completed,False,7,Urgent
TRC2016,AST0682,SEC007,Insulator,Feeder Repair,Cable damage,3,MEDIUM,2025-09-18,2025-09-19,2025-10-10,8.6,7,MEDIUM,Completed,False,21,Normal
TRC2017,AST0532,SEC007,Transformer,OHE Mast Repair,Corrosion,2,HIGH,2025-08-31,2025-08-31,2025-09-11,10.8,5,HIGH,Cancelled,False,11,Normal
TRC2018,AST0578,SEC053,Insulator,Feeder Repair,Insulation breakdown,3,MEDIUM,2025-08-25,2025-08-28,2025-09-14,5.0,8,MEDIUM,Scheduled,False,17,Normal
TRC2019,AST0625,SEC025,Pantograph interface,Transformer Servicing,Winding fault,3,MEDIUM,2025-08-29,2025-08-29,2025-09-15,6.9,3,MEDIUM,In Progress,False,17,Normal
TRC2020,AST0467,SEC017,Catenary,Transformer Servicing,Cooling system failure,1,CRITICAL,2025-03-22,2025-03-22,2025-03-29,10.7,10,HIGH,Pending,True,7,Urgent
TRC2021,AST0691,SEC016,Catenary,OHE Mast Repair,Corrosion,3,MEDIUM,2025-05-16,2025-05-16,2025-06-07,4.0,15,MEDIUM,Completed,True,22,Normal
TRC2022,AST0692,SEC017,Transformer,Catenary Maintenance,Registration arm damage,3,MEDIUM,2025-09-03,2025-09-06,2025-10-01,10.0,13,MEDIUM,Pending,True,25,Normal
TRC2023,AST0534,SEC009,Sectioning equipment,OHE Mast Repair,Foundation settlement,4,LOW,2025-01-23,2025-01-25,2025-03-14,2.5,2,LOW,Completed,True,48,Low
TRC2024,AST0618,SEC018,Insulator,Insulator Replacement,Cracked insulator,2,HIGH,2025-11-14,2025-11-17,2025-11-26,10.7,4,HIGH,Completed,False,9,Normal
TRC2025,AST0426,SEC051,Insulator,Transformer Servicing,Cooling system failure,4,LOW,2025-08-20,2025-08-23,2025-09-23,1.2,15,LOW,Cancelled,True,31,Low
TRC2026,AST0586,SEC061,Insulator,Sectioning Post Maintenance,Earthing issue,2,HIGH,2025-12-18,2025-12-20,2026-01-03,3.2,3,HIGH,Pending,True,14,Normal
TRC2027,AST0619,SEC019,Catenary,OHE Inspection,Dropper defect,3,MEDIUM,2025-10-03,2025-10-06,2025-11-05,9.3,15,MEDIUM,Pending,True,30,Normal
TRC2028,AST0411,SEC036,Catenary,OHE Mast Repair,Guy wire slack,2,HIGH,2025-10-25,2025-10-26,2025-11-09,2.8,13,HIGH,Pending,True,14,Normal
TRC2029,AST0431,SEC056,Electrical switchgear,OHE Inspection,Dropper defect,1,CRITICAL,2025-09-08,2025-09-11,2025-09-17,3.5,13,HIGH,Cancelled,False,6,Urgent
TRC2030,AST0425,SEC050,Pantograph interface,OHE Inspection,Stagger fault,4,LOW,2025-08-21,2025-08-21,2025-10-06,11.2,3,LOW,Completed,False,46,Low
TRC2031,AST0626,SEC026,Insulator,Insulator Replacement,Pollution deposit,4,LOW,2025-12-09,2025-12-09,2026-01-31,2.6,5,LOW,Pending,False,53,Low
TRC2032,AST0549,SEC024,Feeder,OHE Mast Repair,Corrosion,2,HIGH,2025-11-12,2025-11-13,2025-11-20,3.0,2,HIGH,Cancelled,True,7,Urgent
TRC2033,AST0623,SEC023,Electrical switchgear,Feeder Repair,Cable damage,4,LOW,2025-05-11,2025-05-13,2025-06-14,7.1,2,LOW,Scheduled,False,32,Low
TRC2034,AST0435,SEC060,Catenary,Transformer Servicing,Winding fault,4,LOW,2025-03-27,2025-03-30,2025-05-01,8.0,4,LOW,Pending,True,32,Low
TRC2035,AST0622,SEC022,Sectioning equipment,Catenary Maintenance,Catenary sag,2,HIGH,2025-04-07,2025-04-09,2025-04-17,8.9,9,HIGH,Completed,True,8,Normal
TRC2036,AST0474,SEC024,Insulator,OHE Inspection,Contact wire wear,4,LOW,2025-01-18,2025-01-21,2025-03-21,3.0,12,LOW,Completed,False,59,Low
TRC2037,AST0501,SEC051,Feeder,OHE Mast Repair,Guy wire slack,4,LOW,2025-05-07,2025-05-07,2025-06-22,11.9,6,LOW,Scheduled,True,46,Low
TRC2038,AST0667,SEC067,Catenary,Feeder Repair,Insulation breakdown,4,LOW,2025-09-04,2025-09-06,2025-10-28,6.6,11,LOW,Pending,True,52,Low
TRC2039,AST0616,SEC016,OHE,OHE Mast Repair,Foundation settlement,2,HIGH,2025-05-01,2025-05-04,2025-05-16,1.1,5,HIGH,Completed,True,12,Normal
TRC2040,AST0691,SEC016,Catenary,Switchgear Maintenance,Arc damage,5,LOW,2025-02-25,2025-02-28,2025-05-27,9.4,5,LOW,Cancelled,True,88,Low
TRC2041,AST0627,SEC027,Catenary,Insulator Replacement,Flashover damage,5,LOW,2025-05-06,2025-05-06,2025-08-02,5.0,11,LOW,Pending,True,88,Low
TRC2042,AST0624,SEC024,OHE,Feeder Repair,Insulation breakdown,4,LOW,2025-08-12,2025-08-13,2025-09-15,8.3,5,LOW,Completed,True,33,Low
TRC2043,AST0558,SEC033,Sectioning equipment,Transformer Servicing,Oil leak,4,LOW,2025-11-05,2025-11-06,2025-12-22,11.6,9,LOW,Completed,True,46,Low
TRC2044,AST0416,SEC041,OHE,Catenary Maintenance,Tension deviation,2,HIGH,2025-11-19,2025-11-22,2025-12-05,6.9,11,HIGH,In Progress,True,13,Normal
TRC2045,AST0420,SEC045,Transformer,Catenary Maintenance,Catenary sag,3,MEDIUM,2025-02-14,2025-02-16,2025-03-10,1.9,8,MEDIUM,Scheduled,False,22,Normal
TRC2046,AST0623,SEC023,Electrical switchgear,Transformer Servicing,Winding fault,4,LOW,2025-01-01,2025-01-02,2025-02-17,9.9,10,LOW,Pending,False,46,Low
TRC2047,AST0483,SEC033,Catenary,Transformer Servicing,Cooling system failure,3,MEDIUM,2025-05-25,2025-05-25,2025-06-11,8.0,6,MEDIUM,Completed,True,17,Normal
TRC2048,AST0459,SEC009,Catenary,Catenary Maintenance,Catenary sag,3,MEDIUM,2025-12-08,2025-12-09,2025-12-30,6.1,13,MEDIUM,Pending,True,21,Normal
TRC2049,AST0674,SEC074,Insulator,Switchgear Maintenance,Relay malfunction,3,MEDIUM,2025-10-23,2025-10-25,2025-11-15,3.7,12,MEDIUM,Cancelled,False,21,Normal
TRC2050,AST0511,SEC061,Electrical switchgear,Sectioning Post Maintenance,Isolator defect,4,LOW,2025-01-31,2025-01-31,2025-03-15,3.2,4,LOW,Scheduled,False,43,Low
TRC2051,AST0421,SEC046,Feeder,Sectioning Post Maintenance,Jumper damage,5,LOW,2025-09-22,2025-09-24,2025-11-27,2.4,5,LOW,Completed,True,64,Low
TRC2052,AST0429,SEC054,Feeder,Catenary Maintenance,Registration arm damage,3,MEDIUM,2025-12-11,2025-12-11,2026-01-10,11.7,13,MEDIUM,Pending,True,30,Normal
TRC2053,AST0666,SEC066,Insulator,Sectioning Post Maintenance,Isolator defect,3,MEDIUM,2025-11-01,2025-11-02,2025-12-01,9.6,14,MEDIUM,Scheduled,False,29,Normal
TRC2054,AST0603,SEC003,Catenary,Feeder Repair,Insulation breakdown,3,MEDIUM,2025-09-22,2025-09-23,2025-10-22,6.9,3,MEDIUM,Pending,False,29,Normal
TRC2055,AST0554,SEC029,Insulator,Switchgear Maintenance,Relay malfunction,3,MEDIUM,2025-04-30,2025-05-03,2025-05-28,6.2,8,MEDIUM,Scheduled,True,25,Normal
TRC2056,AST0557,SEC032,Feeder,Transformer Servicing,Bushing defect,5,LOW,2025-12-20,2025-12-21,2026-03-12,6.7,7,LOW,Pending,True,81,Low
TRC2057,AST0554,SEC029,Insulator,Feeder Repair,Cable damage,2,HIGH,2025-05-18,2025-05-18,2025-05-29,2.7,12,HIGH,Completed,False,11,Normal
TRC2058,AST0488,SEC038,OHE,OHE Mast Repair,Bracket damage,3,MEDIUM,2025-10-03,2025-10-04,2025-11-01,4.9,2,MEDIUM,Pending,True,28,Normal
TRC2059,AST0445,SEC070,Feeder,Catenary Maintenance,Catenary sag,3,MEDIUM,2025-10-30,2025-10-30,2025-11-29,6.5,14,MEDIUM,Completed,False,30,Normal
TRC2060,AST0467,SEC017,Catenary,Transformer Servicing,Cooling system failure,5,LOW,2025-10-28,2025-10-28,2025-12-14,5.2,2,LOW,Scheduled,True,47,Low
TRC2061,AST0520,SEC070,OHE,Sectioning Post Maintenance,Jumper damage,4,LOW,2025-06-14,2025-06-16,2025-08-04,1.9,9,LOW,Pending,True,49,Low
TRC2062,AST0566,SEC041,Sectioning equipment,OHE Inspection,Dropper defect,4,LOW,2025-03-05,2025-03-05,2025-04-22,5.7,3,LOW,Completed,True,48,Low
TRC2063,AST0657,SEC057,Pantograph interface,Sectioning Post Maintenance,Earthing issue,5,LOW,2025-04-13,2025-04-15,2025-06-17,2.8,5,LOW,In Progress,True,63,Low
TRC2064,AST0441,SEC066,Pantograph interface,OHE Mast Repair,Foundation settlement,3,MEDIUM,2025-12-11,2025-12-13,2025-12-30,2.2,6,MEDIUM,Completed,True,17,Normal
TRC2065,AST0635,SEC035,Catenary,OHE Inspection,Dropper defect,3,MEDIUM,2025-05-28,2025-05-30,2025-06-16,10.0,6,MEDIUM,Scheduled,True,17,Normal
TRC2066,AST0664,SEC064,OHE,Feeder Repair,Joint failure,1,CRITICAL,2025-10-27,2025-10-27,2025-11-02,6.2,13,HIGH,Scheduled,True,6,Urgent
TRC2067,AST0665,SEC065,Pantograph interface,Insulator Replacement,Cracked insulator,4,LOW,2025-10-25,2025-10-27,2025-12-22,11.5,12,LOW,Completed,True,56,Low
TRC2068,AST0687,SEC012,Electrical switchgear,Switchgear Maintenance,Arc damage,5,LOW,2025-08-15,2025-08-18,2025-10-15,4.7,5,LOW,Cancelled,False,58,Low
TRC2069,AST0439,SEC064,Electrical switchgear,OHE Mast Repair,Guy wire slack,4,LOW,2025-08-27,2025-08-30,2025-10-06,4.0,7,LOW,Pending,False,37,Low
TRC2070,AST0541,SEC016,Feeder,Switchgear Maintenance,Relay malfunction,4,LOW,2025-10-31,2025-11-02,2025-12-24,9.7,5,LOW,Pending,True,52,Low
TRC2071,AST0640,SEC040,OHE,Catenary Maintenance,Splice joint fault,3,MEDIUM,2025-04-24,2025-04-25,2025-05-13,9.0,4,MEDIUM,Scheduled,False,18,Normal
TRC2072,AST0479,SEC029,Electrical switchgear,Insulator Replacement,Flashover damage,1,CRITICAL,2025-01-26,2025-01-29,2025-02-05,10.9,8,HIGH,Completed,False,7,Urgent
TRC2073,AST0547,SEC022,Catenary,OHE Mast Repair,Guy wire slack,5,LOW,2025-05-18,2025-05-20,2025-07-31,3.0,8,LOW,Scheduled,True,72,Low
TRC2074,AST0488,SEC038,OHE,Insulator Replacement,Pollution deposit,3,MEDIUM,2025-07-14,2025-07-16,2025-08-09,11.9,13,MEDIUM,Pending,True,24,Normal
TRC2075,AST0445,SEC070,Feeder,Sectioning Post Maintenance,Earthing issue,4,LOW,2025-04-24,2025-04-24,2025-05-21,6.5,9,LOW,Scheduled,True,27,Normal
TRC2076,AST0590,SEC065,Sectioning equipment,Catenary Maintenance,Catenary sag,2,HIGH,2025-12-03,2025-12-06,2025-12-16,11.4,6,HIGH,Cancelled,True,10,Normal
TRC2077,AST0617,SEC017,Pantograph interface,Sectioning Post Maintenance,Isolator defect,4,LOW,2025-03-07,2025-03-08,2025-04-23,10.0,14,LOW,Pending,True,46,Low
TRC2078,AST0611,SEC011,Catenary,Catenary Maintenance,Splice joint fault,1,CRITICAL,2025-04-20,2025-04-21,2025-04-27,2.3,6,HIGH,Pending,False,6,Urgent
TRC2079,AST0440,SEC065,OHE,Feeder Repair,Cable damage,3,MEDIUM,2025-05-04,2025-05-04,2025-05-26,10.3,2,MEDIUM,Completed,True,22,Normal
TRC2080,AST0685,SEC010,Feeder,OHE Mast Repair,Bracket damage,3,MEDIUM,2025-09-29,2025-10-01,2025-10-20,3.0,5,MEDIUM,Pending,True,19,Normal
TRC2081,AST0515,SEC065,Catenary,Feeder Repair,Joint failure,4,LOW,2025-02-15,2025-02-18,2025-04-12,12.0,8,LOW,In Progress,True,53,Low
TRC2082,AST0524,SEC074,Transformer,Catenary Maintenance,Registration arm damage,3,MEDIUM,2025-01-25,2025-01-28,2025-02-21,9.6,3,MEDIUM,Pending,False,24,Normal
TRC2083,AST0454,SEC004,Sectioning equipment,OHE Mast Repair,Bracket damage,3,MEDIUM,2025-04-09,2025-04-10,2025-05-09,8.6,13,MEDIUM,Scheduled,True,29,Normal
TRC2084,AST0406,SEC031,Sectioning equipment,Switchgear Maintenance,Arc damage,2,HIGH,2025-05-08,2025-05-10,2025-05-20,1.8,12,HIGH,Completed,True,10,Normal
TRC2085,AST0501,SEC051,Feeder,OHE Mast Repair,Foundation settlement,5,LOW,2025-08-09,2025-08-09,2025-10-13,1.3,6,LOW,Completed,True,65,Low
TRC2086,AST0584,SEC059,OHE,OHE Mast Repair,Guy wire slack,4,LOW,2025-05-12,2025-05-12,2025-06-16,4.7,9,LOW,Pending,True,35,Low
TRC2087,AST0433,SEC058,Pantograph interface,OHE Inspection,Height deviation,2,HIGH,2025-08-29,2025-08-30,2025-09-12,1.5,6,HIGH,Pending,True,13,Normal
TRC2088,AST0648,SEC048,OHE,Catenary Maintenance,Splice joint fault,3,MEDIUM,2025-10-28,2025-10-29,2025-11-15,6.5,11,MEDIUM,Completed,True,17,Normal
