task_id,asset_id,section_id,asset_type,task_type,defect_type,severity,criticality,inspection_date,reported_date,due_date,estimated_duration_hours,required_team_size,safety_impact,status,power_block_required
TRC1669,AST0424,SEC049,OHE,Sectioning Post Maintenance,Interrupter fault,2,HIGH,2025-05-03,2025-05-04,2025-05-18,3.5,2,HIGH,Completed,True
TRC1670,AST0558,SEC033,Sectioning equipment,Insulator Replacement,Mechanical failure,5,LOW,2025-10-09,2025-10-11,2026-01-02,5.9,3,LOW,Pending,True
TRC1671,AST0655,SEC055,Electrical switchgear,Transformer Servicing,Winding fault,3,MEDIUM,2025-01-11,2025-01-13,2025-02-07,4.0,5,MEDIUM,In Progress,False
TRC1672,AST0548,SEC023,Transformer,Insulator Replacement,Pollution deposit,3,MEDIUM,2025-03-29,2025-03-31,2025-04-16,1.6,7,MEDIUM,Pending,False
TRC1673,AST0574,SEC049,Sectioning equipment,Sectioning Post Maintenance,Earthing issue,3,MEDIUM,2025-01-09,2025-01-11,2025-01-30,7.0,14,MEDIUM,Pending,True
TRC1674,AST0530,SEC005,Insulator,Switchgear Maintenance,Circuit breaker fault,4,LOW,2025-12-15,2025-12-18,2026-02-01,3.2,6,LOW,Completed,False
TRC1675,AST0456,SEC006,OHE,Catenary Maintenance,Tension deviation,3,MEDIUM,2025-03-06,2025-03-06,2025-03-25,6.5,8,MEDIUM,Pending,True
TRC1676,AST0613,SEC013,Feeder,Sectioning Post Maintenance,Earthing issue,3,MEDIUM,2025-12-02,2025-12-02,2025-12-25,1.3,5,MEDIUM,In Progress,True
TRC1677,AST0557,SEC032,Feeder,OHE Mast Repair,Bracket damage,3,MEDIUM,2025-06-07,2025-06-07,2025-06-26,1.7,4,MEDIUM,Completed,True
TRC1678,AST0582,SEC057,Sectioning equipment,Insulator Replacement,Cracked insulator,1,CRITICAL,2025-07-29,2025-08-01,2025-08-07,11.3,3,HIGH,Pending,True
TRC1679,AST0684,SEC009,Transformer,Transformer Servicing,Cooling system failure,3,MEDIUM,2025-07-20,2025-07-22,2025-08-08,9.3,12,MEDIUM,Completed,False
TRC1680,AST0528,SEC003,OHE,OHE Mast Repair,Foundation settlement,4,LOW,2025-05-23,2025-05-24,2025-07-01,10.9,2,LOW,Scheduled,True
TRC1681,AST0460,SEC010,Transformer,Sectioning Post Maintenance,Jumper damage,2,HIGH,2025-06-14,2025-06-14,2025-06-22,1.1,7,HIGH,Completed,True
TRC1682,AST0449,SEC074,Pantograph interface,Feeder Repair,Joint failure,4,LOW,2025-09-15,2025-09-17,2025-11-16,7.0,11,LOW,In Progress,False
TRC1683,AST0618,SEC018,Insulator,OHE Inspection,Contact wire wear,3,MEDIUM,2025-09-03,2025-09-05,2025-09-25,9.9,6,MEDIUM,Scheduled,True
TRC1684,AST0631,SEC031,Electrical switchgear,Catenary Maintenance,Tension deviation,5,LOW,2024-12-31,2025-01-03,2025-03-07,7.6,2,LOW,In Progress,False
TRC1685,AST0580,SEC055,Transformer,Sectioning Post Maintenance,Jumper damage,4,LOW,2025-08-20,2025-08-20,2025-09-20,1.2,4,LOW,In Progress,False
TRC1686,AST0618,SEC018,Insulator,Insulator Replacement,Mechanical failure,3,MEDIUM,2025-06-27,2025-06-29,2025-07-29,9.2,7,MEDIUM,Completed,False
TRC1687,AST0547,SEC022,Catenary,Transformer Servicing,Oil leak,3,MEDIUM,2025-12-02,2025-12-03,2025-12-19,10.5,10,MEDIUM,Completed,True
TRC1688,AST0535,SEC010,Electrical switchgear,OHE Mast Repair,Guy wire slack,5,LOW,2025-12-07,2025-12-09,2026-01-20,10.5,2,LOW,Scheduled,False
TRC1689,AST0501,SEC051,Feeder,Feeder Repair,Insulation breakdown,3,MEDIUM,2025-08-10,2025-08-12,2025-09-01,11.9,9,MEDIUM,Cancelled,True
TRC1690,AST0520,SEC070,OHE,Sectioning Post Maintenance,Jumper damage,3,MEDIUM,2025-02-14,2025-02-17,2025-03-11,7.7,2,MEDIUM,Completed,True
TRC1691,AST0407,SEC032,Electrical switchgear,Transformer Servicing,Winding fault,4,LOW,2025-06-26,2025-06-28,2025-08-02,3.5,9,LOW,Scheduled,True
TRC1692,AST0527,SEC002,Electrical switchgear,Catenary Maintenance,Tension deviation,4,LOW,2025-04-28,2025-04-29,2025-06-08,10.8,9,LOW,Completed,True
TRC1693,AST0657,SEC057,Pantograph interface,Transformer Servicing,Winding fault,1,CRITICAL,2025-04-05,2025-04-05,2025-04-08,8.4,12,HIGH,Pending,False
TRC1694,AST0693,SEC018,Feeder,OHE Mast Repair,Bracket damage,5,LOW,2025-06-20,2025-06-23,2025-08-10,9.2,5,LOW,In Progress,True
TRC1695,AST0622,SEC022,Sectioning equipment,Insulator Replacement,Cracked insulator,4,LOW,2025-05-21,2025-05-24,2025-06-26,11.1,2,LOW,Completed,True
TRC1696,AST0618,SEC018,Insulator,Sectioning Post Maintenance,Interrupter fault,3,MEDIUM,2025-01-04,2025-01-07,2025-02-06,8.2,7,MEDIUM,Pending,False
TRC1697,AST0497,SEC047,Pantograph interface,Transformer Servicing,Bushing defect,5,LOW,2025-05-06,2025-05-06,2025-07-11,1.6,4,LOW,Pending,True
TRC1698,AST0423,SEC048,Electrical switchgear,Transformer Servicing,Bushing defect,4,LOW,2025-06-06,2025-06-08,2025-08-03,7.3,8,LOW,Completed,True
TRC1699,AST0689,SEC014,Pantograph interface,OHE Mast Repair,Foundation settlement,1,CRITICAL,2025-04-16,2025-04-16,2025-04-23,1.9,8,HIGH,Pending,False
TRC1700,AST0518,SEC068,Sectioning equipment,Catenary Maintenance,Registration arm damage,3,MEDIUM,2025-12-04,2025-12-07,2025-12-29,9.5,6,MEDIUM,Cancelled,True
TRC1701,AST0651,SEC051,Catenary,Catenary Maintenance,Splice joint fault,3,MEDIUM,2025-12-15,2025-12-16,2025-12-30,1.9,5,MEDIUM,Completed,True
TRC1702,AST0669,SEC069,Feeder,Transformer Servicing,Winding fault,2,HIGH,2025-07-11,2025-07-14,2025-07-23,6.2,14,HIGH,Pending,True
TRC1703,AST0445,SEC070,Feeder,OHE Mast Repair,Foundation settlement,3,MEDIUM,2025-06-02,2025-06-04,2025-06-24,1.0,2,MEDIUM,Completed,True
TRC1704,AST0616,SEC016,OHE,Sectioning Post Maintenance,Isolator defect,2,HIGH,2025-09-11,2025-09-11,2025-09-24,3.0,7,HIGH,Completed,True
TRC1705,AST0622,SEC022,Sectioning equipment,OHE Mast Repair,Corrosion,2,HIGH,2025-06-12,2025-06-14,2025-06-26,3.8,3,HIGH,Completed,True
TRC1706,AST0481,SEC031,Pantograph interface,OHE Inspection,Height deviation,4,LOW,2025-06-15,2025-06-16,2025-07-13,5.8,7,LOW,Completed,False
TRC1707,AST0640,SEC040,OHE,Insulator Replacement,Pollution deposit,5,LOW,2025-06-23,2025-06-24,2025-09-11,4.7,15,LOW,Completed,True
TRC1708,AST0608,SEC008,OHE,Transformer Servicing,Bushing defect,3,MEDIUM,2025-03-24,2025-03-27,2025-04-26,1.3,14,MEDIUM,Completed,True
TRC1709,AST0547,SEC022,Catenary,OHE Mast Repair,Bracket damage,5,LOW,2025-03-05,2025-03-07,2025-05-15,8.0,11,LOW,Completed,True
TRC1710,AST0591,SEC066,Electrical switchgear,OHE Inspection,Dropper defect,2,HIGH,2025-11-30,2025-12-02,2025-12-17,7.1,7,HIGH,Completed,True
TRC1711,AST0685,SEC010,Feeder,OHE Inspection,Contact wire wear,2,HIGH,2025-03-21,2025-03-21,2025-04-05,5.9,10,HIGH,Completed,True
TRC1712,AST0573,SEC048,Feeder,Insulator Replacement,Cracked insulator,4,LOW,2025-12-11,2025-12-13,2026-02-07,8.5,12,LOW,In Progress,True
TRC1713,AST0638,SEC038,Sectioning equipment,OHE Mast Repair,Foundation settlement,2,HIGH,2025-10-15,2025-10-15,2025-10-25,8.8,2,HIGH,Completed,True
TRC1714,AST0562,SEC037,Insulator,Catenary Maintenance,Splice joint fault,3,MEDIUM,2025-03-01,2025-03-03,2025-03-28,3.0,4,MEDIUM,Scheduled,False
TRC1715,AST0628,SEC028,Transformer,Switchgear Maintenance,Relay malfunction,5,LOW,2025-09-18,2025-09-19,2025-12-07,2.6,4,LOW,Completed,False
TRC1716,AST0506,SEC056,Insulator,Insulator Replacement,Cracked insulator,5,LOW,2025-01-06,2025-01-07,2025-02-17,9.8,11,LOW,Pending,False
TRC1717,AST0546,SEC021,Insulator,Sectioning Post Maintenance,Earthing issue,2,HIGH,2025-06-01,2025-06-02,2025-06-12,4.9,5,HIGH,In Progress,False
TRC1718,AST0453,SEC003,Feeder,Switchgear Maintenance,Relay malfunction,5,LOW,2025-11-03,2025-11-06,2026-01-03,2.4,4,LOW,Pending,False
TRC1719,AST0499,SEC049,Catenary,Transformer Servicing,Bushing defect,2,HIGH,2025-07-16,2025-07-16,2025-07-26,2.4,10,HIGH,Cancelled,True
TRC1720,AST0468,SEC018,Transformer,Switchgear Maintenance,Arc damage,5,LOW,2025-01-31,2025-02-01,2025-03-27,1.5,15,LOW,In Progress,True
TRC1721,AST0434,SEC059,Insulator,OHE Mast Repair,Bracket damage,4,LOW,2025-10-19,2025-10-22,2025-12-09,3.3,8,LOW,Completed,False
TRC1722,AST0547,SEC022,Catenary,Sectioning Post Maintenance,Earthing issue,3,MEDIUM,2025-05-26,2025-05-27,2025-06-21,1.7,9,MEDIUM,Completed,True
TRC1723,AST0664,SEC064,OHE,OHE Inspection,Height deviation,1,CRITICAL,2025-09-04,2025-09-06,2025-09-11,5.6,9,HIGH,Pending,False
TRC1724,AST0452,SEC002,Transformer,OHE Inspection,Dropper defect,2,HIGH,2025-10-20,2025-10-22,2025-11-06,4.3,7,HIGH,Cancelled,False
TRC1725,AST0613,SEC013,Feeder,Sectioning Post Maintenance,Interrupter fault,3,MEDIUM,2025-05-29,2025-05-31,2025-06-29,6.6,11,MEDIUM,Pending,True
TRC1726,AST0658,SEC058,Insulator,Transformer Servicing,Bushing defect,5,LOW,2025-04-15,2025-04-17,2025-06-25,1.4,14,LOW,Pending,False
TRC1727,AST0558,SEC033,Sectioning equipment,Feeder Repair,Joint failure,3,MEDIUM,2025-11-08,2025-11-09,2025-12-04,8.8,6,MEDIUM,Completed,True
TRC1728,AST0438,SEC063,Sectioning equipment,Feeder Repair,Insulation breakdown,4,LOW,2025-06-03,2025-06-06,2025-07-09,3.3,15,LOW,Cancelled,True
TRC1729,AST0436,SEC061,Transformer,Feeder Repair,Insulation breakdown,3,MEDIUM,2024-12-30,2025-01-01,2025-01-29,2.1,12,MEDIUM,Completed,True
TRC1730,AST0443,SEC068,Catenary,OHE Inspection,Stagger fault,2,HIGH,2025-12-04,2025-12-07,2025-12-14,8.3,6,HIGH,Pending,False
TRC1731,AST0692,SEC017,Transformer,OHE Inspection,Stagger fault,5,LOW,2025-03-26,2025-03-29,2025-06-08,10.0,14,LOW,Completed,True
TRC1732,AST0617,SEC017,Pantograph interface,Transformer Servicing,Winding fault,3,MEDIUM,2025-11-08,2025-11-10,2025-12-03,5.9,12,MEDIUM,Completed,False
TRC1733,AST0591,SEC066,Electrical switchgear,OHE Mast Repair,Foundation settlement,4,LOW,2025-02-19,2025-02-21,2025-04-04,8.4,8,LOW,Completed,True
TRC1734,AST0430,SEC055,Sectioning equipment,OHE Mast Repair,Foundation settlement,3,MEDIUM,2025-07-13,2025-07-15,2025-08-11,7.3,15,MEDIUM,Completed,True
TRC1735,AST0678,SEC003,Sectioning equipment,Switchgear Maintenance,Contactor wear,3,MEDIUM,2025-01-13,2025-01-14,2025-02-12,8.0,11,MEDIUM,Pending,True
TRC1736,AST0495,SEC045,Electrical switchgear,Catenary Maintenance,Registration arm damage,3,MEDIUM,2025-09-18,2025-09-18,2025-10-11,11.0,11,MEDIUM,Pending,False
TRC1737,AST0618,SEC018,Insulator,Switchgear Maintenance,Circuit breaker fault,3,MEDIUM,2025-04-05,2025-04-08,2025-04-23,4.3,11,MEDIUM,Scheduled,False
TRC1738,AST0555,SEC030,Catenary,Catenary Maintenance,Catenary sag,1,CRITICAL,2025-01-24,2025-01-26,2025-01-29,4.2,5,HIGH,Completed,True
TRC1739,AST0506,SEC056,Insulator,OHE Inspection,Height deviation,3,MEDIUM,2025-02-01,2025-02-04,2025-02-25,10.2,9,MEDIUM,Scheduled,True
TRC1740,AST0648,SEC048,OHE,OHE Inspection,Height deviation,4,LOW,2025-03-25,2025-03-26,2025-04-29,3.8,3,LOW,Completed,True
TRC1741,AST0432,SEC057,OHE,Catenary Maintenance,Splice joint fault,4,LOW,2025-10-05,2025-10-06,2025-12-01,10.0,9,LOW,In Progress,False
TRC1742,AST0691,SEC016,Catenary,OHE Mast Repair,Corrosion,5,LOW,2025-01-04,2025-01-05,2025-03-07,4.7,15,LOW,Scheduled,True
TRC1743,AST0414,SEC039,Sectioning equipment,OHE Mast Repair,Bracket damage,5,LOW,2025-03-25,2025-03-27,2025-06-15,7.4,2,LOW,Pending,True
TRC1744,AST0542,SEC017,Sectioning equipment,Insulator Replacement,Cracked insulator,3,MEDIUM,2025-04-26,2025-04-26,2025-05-19,3.6,8,MEDIUM,Cancelled,True
TRC1745,AST0446,SEC071,Sectioning equipment,OHE Inspection,Stagger fault,3,MEDIUM,2025-01-16,2025-01-18,2025-02-02,8.4,10,MEDIUM,Completed,True
TRC1746,AST0621,SEC021,Feeder,Transformer Servicing,Winding fault,2,HIGH,2025-07-26,2025-07-26,2025-08-07,9.0,3,HIGH,Pending,True
TRC1747,AST0469,SEC019,Feeder,Feeder Repair,Joint failure,3,MEDIUM,2025-06-11,2025-06-12,2025-07-06,11.5,5,MEDIUM,In Progress,True
TRC1748,AST0473,SEC023,Pantograph interface,OHE Inspection,Stagger fault,4,LOW,2025-09-19,2025-09-20,2025-10-26,3.9,12,LOW,Pending,False
TRC1749,AST0652,SEC052,Transformer,OHE Inspection,Stagger fault,3,MEDIUM,2025-07-04,2025-07-04,2025-07-23,3.5,11,MEDIUM,Pending,True
TRC1750,AST0567,SEC042,Electrical switchgear,Catenary Maintenance,Catenary sag,3,MEDIUM,2025-06-10,2025-06-12,2025-07-04,8.0,2,MEDIUM,Completed,False
TRC1751,AST0481,SEC031,Pantograph interface,Catenary Maintenance,Splice joint fault,3,MEDIUM,2025-01-01,2025-01-03,2025-01-26,1.6,7,MEDIUM,Pending,True
TRC1752,AST0688,SEC013,OHE,Catenary Maintenance,Tension deviation,4,LOW,2025-07-01,2025-07-04,2025-08-27,4.9,9,LOW,In Progress,True
TRC1753,AST0575,SEC050,Electrical switchgear,Catenary Maintenance,Tension deviation,4,LOW,2025-01-24,2025-01-27,2025-03-13,6.5,6,LOW,Scheduled,False
TRC1754,AST0537,SEC012,Pantograph interface,OHE Mast Repair,Corrosion,4,LOW,2025-02-09,2025-02-12,2025-03-18,8.6,5,LOW,Pending,True
TRC1755,AST0407,SEC032,Electrical switchgear,Transformer Servicing,Cooling system failure,2,HIGH,2025-01-19,2025-01-21,2025-02-03,9.9,12,HIGH,Completed,True
TRC1756,AST0611,SEC011,Catenary,Insulator Replacement,Cracked insulator,3,MEDIUM,2025-11-30,2025-12-02,2025-12-20,8.6,5,MEDIUM,In Progress,True
TRC1757,AST0690,SEC015,Insulator,Switchgear Maintenance,Circuit breaker fault,4,LOW,2025-04-17,2025-04-20,2025-06-07,1.3,10,LOW,Pending,True
TRC1758,AST0522,SEC072,Insulator,Catenary Maintenance,Registration arm damage,4,LOW,2025-06-21,2025-06-22,2025-08-18,7.9,10,LOW,Completed,False
TRC1759,AST0510,SEC060,Sectioning equipment,OHE Inspection,Stagger fault,3,MEDIUM,2025-11-02,2025-11-04,2025-11-25,6.0,3,MEDIUM,Pending,True
TRC1760,AST0529,SEC004,Pantograph interface,Transformer Servicing,Bushing defect,4,LOW,2025-02-04,2025-02-06,2025-03-13,11.2,14,LOW,Pending,False
TRC1761,AST0405,SEC030,Feeder,OHE Inspection,Stagger fault,2,HIGH,2025-12-15,2025-12-17,2025-12-31,6.7,4,HIGH,In Progress,True
TRC1762,AST0534,SEC009,Sectioning equipment,Switchgear Maintenance,Relay malfunction,3,MEDIUM,2025-05-31,2025-06-01,2025-06-22,5.6,4,MEDIUM,Completed,True
TRC1763,AST0550,SEC025,Sectioning equipment,OHE Inspection,Contact wire wear,2,HIGH,2025-10-21,2025-10-23,2025-11-04,5.2,10,HIGH,Scheduled,True
TRC1764,AST0467,SEC017,Catenary,Sectioning Post Maintenance,Isolator defect,3,MEDIUM,2025-05-25,2025-05-28,2025-06-15,7.8,10,MEDIUM,Completed,True
TRC1765,AST0626,SEC026,Insulator,Feeder Repair,Cable damage,3,MEDIUM,2025-09-02,2025-09-05,2025-09-28,4.3,9,MEDIUM,Scheduled,False
TRC1766,AST0683,SEC008,Catenary,OHE Inspection,Stagger fault,5,LOW,2025-02-07,2025-02-08,2025-04-23,10.3,12,LOW,Scheduled,True
TRC1767,AST0670,SEC070,Sectioning equipment,Switchgear Maintenance,Contactor wear,3,MEDIUM,2025-03-05,2025-03-05,2025-04-01,6.5,11,MEDIUM,Cancelled,True
TRC1768,AST0569,SEC044,Pantograph interface,OHE Inspection,Height deviation,1,CRITICAL,2025-02-06,2025-02-07,2025-02-11,6.8,4,HIGH,Pending,True
TRC1769,AST0403,SEC028,Catenary,OHE Mast Repair,Guy wire slack,2,HIGH,2025-09-26,2025-09-27,2025-10-09,4.1,12,HIGH,Completed,True
TRC1770,AST0574,SEC049,Sectioning equipment,Feeder Repair,Overheating,3,MEDIUM,2025-08-31,2025-09-02,2025-10-01,8.6,3,MEDIUM,Completed,True
TRC1771,AST0490,SEC040,Insulator,Feeder Repair,Insulation breakdown,2,HIGH,2025-04-27,2025-04-29,2025-05-13,4.7,14,HIGH,Pending,True
TRC1772,AST0560,SEC035,OHE,Sectioning Post Maintenance,Isolator defect,3,MEDIUM,2025-07-08,2025-07-10,2025-07-27,4.3,8,MEDIUM,Cancelled,True
TRC1773,AST0411,SEC036,Catenary,Transformer Servicing,Bushing defect,4,LOW,2025-01-13,2025-01-14,2025-02-20,7.0,13,LOW,Pending,True
TRC1774,AST0412,SEC037,Transformer,Sectioning Post Maintenance,Earthing issue,3,MEDIUM,2025-06-19,2025-06-21,2025-07-14,11.9,2,MEDIUM,Cancelled,False
TRC1775,AST0425,SEC050,Pantograph interface,Feeder Repair,Overheating,2,HIGH,2025-02-20,2025-02-22,2025-03-02,3.6,8,HIGH,Scheduled,False
TRC1776,AST0462,SEC012,Sectioning equipment,Transformer Servicing,Winding fault,4,LOW,2025-08-21,2025-08-23,2025-10-14,3.6,7,LOW,Pending,True
TRC1777,AST0460,SEC010,Transformer,OHE Mast Repair,Foundation settlement,2,HIGH,2025-01-22,2025-01-22,2025-02-02,2.0,3,HIGH,Cancelled,False
TRC1778,AST0610,SEC010,Insulator,Sectioning Post Maintenance,Isolator defect,1,CRITICAL,2025-03-12,2025-03-14,2025-03-19,7.8,6,HIGH,Completed,True
TRC1779,AST0434,SEC059,Insulator,Transformer Servicing,Winding fault,2,HIGH,2025-06-23,2025-06-24,2025-07-03,7.3,10,HIGH,Scheduled,False
TRC1780,AST0503,SEC053,Electrical switchgear,Catenary Maintenance,Splice joint fault,2,HIGH,2025-08-02,2025-08-03,2025-08-11,1.5,2,HIGH,Pending,False
TRC1781,AST0632,SEC032,OHE,OHE Inspection,Stagger fault,3,MEDIUM,2025-05-07,2025-05-09,2025-06-05,11.4,12,MEDIUM,In Progress,True
TRC1782,AST0597,SEC072,Feeder,OHE Inspection,Dropper defect,3,MEDIUM,2025-06-22,2025-06-25,2025-07-14,3.1,11,MEDIUM,Scheduled,False
TRC1783,AST0471,SEC021,Electrical switchgear,Insulator Replacement,Mechanical failure,3,MEDIUM,2025-03-31,2025-04-03,2025-05-01,10.8,3,MEDIUM,Pending,False
TRC1784,AST0472,SEC022,OHE,Feeder Repair,Cable damage,5,LOW,2025-09-29,2025-09-29,2025-12-19,1.9,11,LOW,Pending,True
TRC1785,AST0644,SEC044,Transformer,OHE Inspection,Dropper defect,3,MEDIUM,2025-02-15,2025-02-17,2025-03-08,1.9,8,MEDIUM,In Progress,True
TRC1786,AST0549,SEC024,Feeder,Insulator Replacement,Pollution deposit,2,HIGH,2025-09-26,2025-09-29,2025-10-13,4.2,9,HIGH,Completed,True
TRC1787,AST0563,SEC038,Catenary,Switchgear Maintenance,Contactor wear,3,MEDIUM,2025-11-10,2025-11-13,2025-12-13,6.3,8,MEDIUM,In Progress,True
TRC1788,AST0617,SEC017,Pantograph interface,OHE Mast Repair,Guy wire slack,2,HIGH,2025-05-17,2025-05-19,2025-05-29,2.1,8,HIGH,In Progress,True
TRC1789,AST0507,SEC057,Catenary,OHE Inspection,Stagger fault,4,LOW,2025-01-08,2025-01-08,2025-02-13,1.7,7,LOW,Completed,True
TRC1790,AST0536,SEC011,OHE,Switchgear Maintenance,Relay malfunction,4,LOW,2025-10-07,2025-10-10,2025-12-05,8.8,7,LOW,Completed,True
TRC1791,AST0563,SEC038,Catenary,Switchgear Maintenance,Arc damage,3,MEDIUM,2025-01-05,2025-01-06,2025-01-23,3.1,4,MEDIUM,Completed,False
TRC1792,AST0415,SEC040,Electrical switchgear,Switchgear Maintenance,Contactor wear,1,CRITICAL,2025-08-17,2025-08-18,2025-08-22,5.4,7,HIGH,Pending,True
TRC1793,AST0418,SEC043,Insulator,OHE Mast Repair,Guy wire slack,2,HIGH,2025-01-16,2025-01-18,2025-01-29,3.0,2,HIGH,Completed,True
TRC1794,AST0545,SEC020,Pantograph interface,Catenary Maintenance,Tension deviation,1,CRITICAL,2025-11-20,2025-11-22,2025-11-29,4.6,6,HIGH,Scheduled,True
TRC1795,AST0408,SEC033,OHE,Sectioning Post Maintenance,Interrupter fault,3,MEDIUM,2025-12-17,2025-12-18,2026-01-09,10.0,11,MEDIUM,Pending,True
TRC1796,AST0461,SEC011,Feeder,Switchgear Maintenance,Circuit breaker fault,4,LOW,2025-03-15,2025-03-15,2025-04-30,1.6,7,LOW,Pending,False
TRC1797,AST0424,SEC049,OHE,OHE Inspection,Stagger fault,2,HIGH,2025-11-22,2025-11-22,2025-12-01,10.6,7,HIGH,Pending,True
TRC1798,AST0560,SEC035,OHE,Feeder Repair,Overheating,4,LOW,2025-11-08,2025-11-11,2025-12-27,8.8,13,LOW,Pending,True
TRC1799,AST0538,SEC013,Insulator,OHE Inspection,Contact wire wear,2,HIGH,2025-09-15,2025-09-15,2025-09-25,5.3,15,HIGH,Pending,True
TRC1800,AST0540,SEC015,Transformer,OHE Inspection,Stagger fault,3,MEDIUM,2025-12-13,2025-12-15,2025-12-29,3.6,5,MEDIUM,In Progress,False
TRC1801,AST0409,SEC034,Pantograph interface,Sectioning Post Maintenance,Jumper damage,3,MEDIUM,2025-07-13,2025-07-16,2025-08-10,6.5,9,MEDIUM,Completed,False
TRC1802,AST0488,SEC038,OHE,OHE Mast Repair,Foundation settlement,2,HIGH,2025-08-22,2025-08-25,2025-09-08,10.7,8,HIGH,Scheduled,True
TRC1803,AST0641,SEC041,Pantograph interface,Catenary Maintenance,Splice joint fault,4,LOW,2025-12-01,2025-12-03,2026-02-01,3.1,2,LOW,Pending,True
TRC1804,AST0590,SEC065,Sectioning equipment,OHE Inspection,Dropper defect,4,LOW,2025-06-25,2025-06-27,2025-08-10,11.9,8,LOW,Scheduled,True
TRC1805,AST0476,SEC026,Transformer,Insulator Replacement,Pollution deposit,4,LOW,2025-02-17,2025-02-20,2025-04-12,2.9,10,LOW,Pending,True
TRC1806,AST0630,SEC030,Sectioning equipment,Insulator Replacement,Pollution deposit,3,MEDIUM,2025-06-27,2025-06-29,2025-07-26,7.1,9,MEDIUM,Pending,True
TRC1807,AST0462,SEC012,Sectioning equipment,OHE Mast Repair,Corrosion,2,HIGH,2025-01-25,2025-01-26,2025-02-04,11.7,3,HIGH,Completed,True
TRC1808,AST0529,SEC004,Pantograph interface,Insulator Replacement,Pollution deposit,4,LOW,2025-01-22,2025-01-24,2025-03-25,4.5,5,LOW,Scheduled,True
TRC1809,AST0546,SEC021,Insulator,Sectioning Post Maintenance,Isolator defect,4,LOW,2025-03-20,2025-03-22,2025-04-20,8.8,8,LOW,Cancelled,True
TRC1810,AST0683,SEC008,Catenary,Feeder Repair,Joint failure,4,LOW,2025-08-20,2025-08-20,2025-10-07,7.0,13,LOW,In Progress,True
TRC1811,AST0677,SEC002,Feeder,Catenary Maintenance,Registration arm damage,3,MEDIUM,2025-02-01,2025-02-01,2025-02-19,6.7,12,MEDIUM,Pending,True
TRC1812,AST0505,SEC055,Pantograph interface,OHE Mast Repair,Foundation settlement,4,LOW,2025-05-08,2025-05-11,2025-06-06,6.3,4,LOW,Pending,True
TRC1813,AST0402,SEC027,Insulator,OHE Mast Repair,Bracket damage,4,LOW,2025-02-24,2025-02-26,2025-04-26,4.3,7,LOW,In Progress,False
TRC1814,AST0412,SEC037,Transformer,Sectioning Post Maintenance,Isolator defect,2,HIGH,2025-04-24,2025-04-26,2025-05-06,4.7,15,HIGH,Completed,False
TRC1815,AST0408,SEC033,OHE,OHE Inspection,Contact wire wear,2,HIGH,2025-12-04,2025-12-04,2025-12-16,11.1,6,HIGH,Pending,True
TRC1816,AST0689,SEC014,Pantograph interface,Insulator Replacement,Cracked insulator,3,MEDIUM,2025-01-14,2025-01-17,2025-02-14,3.2,12,MEDIUM,Pending,False
TRC1817,AST0687,SEC012,Electrical switchgear,OHE Mast Repair,Guy wire slack,3,MEDIUM,2025-02-08,2025-02-09,2025-03-06,8.2,4,MEDIUM,Cancelled,True
TRC1818,AST0685,SEC010,Feeder,Insulator Replacement,Pollution deposit,4,LOW,2025-12-15,2025-12-18,2026-02-16,6.7,5,LOW,Scheduled,True
TRC1819,AST0418,SEC043,Insulator,Switchgear Maintenance,Relay malfunction,3,MEDIUM,2025-11-30,2025-12-03,2025-12-22,7.7,10,MEDIUM,Cancelled,True
TRC1820,AST0636,SEC036,Transformer,Transformer Servicing,Cooling system failure,4,LOW,2025-07-25,2025-07-28,2025-09-18,2.9,15,LOW,Completed,True
TRC1821,AST0697,SEC022,Pantograph interface,Insulator Replacement,Pollution deposit,3,MEDIUM,2025-04-12,2025-04-14,2025-05-10,7.8,10,MEDIUM,Completed,False
TRC1822,AST0572,SEC047,Transformer,Transformer Servicing,Cooling system failure,2,HIGH,2025-07-01,2025-07-04,2025-07-13,6.6,6,HIGH,Pending,True
TRC1823,AST0429,SEC054,Feeder,Transformer Servicing,Cooling system failure,3,MEDIUM,2025-07-02,2025-07-03,2025-07-31,4.1,8,MEDIUM,Scheduled,True
TRC1824,AST0573,SEC048,Feeder,Sectioning Post Maintenance,Isolator defect,1,CRITICAL,2025-09-20,2025-09-21,2025-09-26,3.0,14,HIGH,In Progress,False
TRC1825,AST0489,SEC039,Pantograph interface,Sectioning Post Maintenance,Earthing issue,5,LOW,2025-10-03,2025-10-05,2026-01-02,4.2,5,LOW,Completed,False
TRC1826,AST0497,SEC047,Pantograph interface,Transformer Servicing,Oil leak,3,MEDIUM,2025-09-15,2025-09-18,2025-10-04,8.3,6,MEDIUM,Pending,False
TRC1827,AST0431,SEC056,Electrical switchgear,Switchgear Maintenance,Circuit breaker fault,3,MEDIUM,2025-11-20,2025-11-21,2025-12-18,4.7,7,MEDIUM,Scheduled,False
