forecast_date,section_id,time_window_start,time_window_end,expected_goods_trains,expected_traffic_load,traffic_density,forecast_confidence
2025-07-01,SEC026,14:00,16:00,1,38.13,MEDIUM,0.87
2025-07-01,SEC026,16:00,18:00,2,39.71,MEDIUM,0.63
2025-07-01,SEC026,18:00,20:00,8,43.11,MEDIUM,0.66
2025-07-01,SEC026,20:00,22:00,4,53.04,HIGH,0.84
2025-07-01,SEC026,22:00,00:00,8,57.8,HIGH,0.82
2025-07-01,SEC027,00:00,02:00,4,45.31,MEDIUM,0.64
2025-07-01,SEC027,02:00,04:00,3,44.72,MEDIUM,0.79
2025-07-01,SEC027,04:00,06:00,5,43.08,MEDIUM,0.98
2025-07-01,SEC027,06:00,08:00,3,35.08,MEDIUM,0.65
2025-07-01,SEC027,08:00,10:00,3,23.76,LOW,0.85
2025-07-01,SEC027,10:00,12:00,1,12.55,LOW,0.89
2025-07-01,SEC027,12:00,14:00,2,29.62,MEDIUM,0.62
2025-07-01,SEC027,14:00,16:00,3,18.93,LOW,0.91
2025-07-01,SEC027,16:00,18:00,4,27.37,MEDIUM,0.71
2025-07-01,SEC027,18:00,20:00,4,39.31,MEDIUM,0.78
2025-07-01,SEC027,20:00,22:00,4,33.51,MEDIUM,0.6
2025-07-01,SEC027,22:00,00:00,3,44.46,MEDIUM,0.97
2025-07-01,SEC028,00:00,02:00,5,68.4,HIGH,0.77
2025-07-01,SEC028,02:00,04:00,7,56.2,HIGH,0.86
2025-07-01,SEC028,04:00,06:00,7,66.52,HIGH,0.79
2025-07-01,SEC028,06:00,08:00,4,51.21,HIGH,0.63
2025-07-01,SEC028,08:00,10:00,5,52.94,HIGH,0.91
2025-07-01,SEC028,10:00,12:00,3,35.49,MEDIUM,0.74
2025-07-01,SEC028,12:00,14:00,1,25.79,MEDIUM,0.71
2025-07-01,SEC028,14:00,16:00,3,42.93,MEDIUM,0.72
2025-07-01,SEC028,16:00,18:00,4,42.22,MEDIUM,0.95
2025-07-01,SEC028,18:00,20:00,3,50.09,HIGH,0.72
2025-07-01,SEC028,20:00,22:00,6,51.0,HIGH,0.71
2025-07-01,SEC028,22:00,00:00,2,57.18,HIGH,0.97
2025-07-01,SEC029,00:00,02:00,8,53.47,HIGH,0.76
2025-07-01,SEC029,02:00,04:00,1,66.03,HIGH,0.69
2025-07-01,SEC029,04:00,06:00,8,59.44,HIGH,0.8
2025-07-01,SEC029,06:00,08:00,5,47.58,MEDIUM,0.64
2025-07-01,SEC029,08:00,10:00,7,38.48,MEDIUM,0.98
2025-07-01,SEC029,10:00,12:00,4,25.82,MEDIUM,0.88
2025-07-01,SEC029,12:00,14:00,1,28.07,MEDIUM,0.88
2025-07-01,SEC029,14:00,16:00,3,31.2,MEDIUM,0.89
2025-07-01,SEC029,16:00,18:00,4,56.69,HIGH,0.65
2025-07-01,SEC029,18:00,20:00,3,52.24,HIGH,0.7
2025-07-01,SEC029,20:00,22:00,4,47.57,MEDIUM,0.84
2025-07-01,SEC029,22:00,00:00,2,70.64,HIGH,0.81
2025-07-01,SEC030,00:00,02:00,8,44.88,MEDIUM,0.77
2025-07-01,SEC030,02:00,04:00,5,54.31,HIGH,0.9
2025-07-01,SEC030,04:00,06:00,7,55.94,HIGH,0.67
2025-07-01,SEC030,06:00,08:00,1,40.22,MEDIUM,0.94
2025-07-01,SEC030,08:00,10:00,3,31.84,MEDIUM,0.93
2025-07-01,SEC030,10:00,12:00,2,27.24,MEDIUM,0.67
2025-07-01,SEC030,12:00,14:00,3,27.38,MEDIUM,0.83
2025-07-01,SEC030,14:00,16:00,2,35.61,MEDIUM,0.63
2025-07-01,SEC030,16:00,18:00,3,34.88,MEDIUM,0.95
2025-07-01,SEC030,18:00,20:00,2,46.63,MEDIUM,0.95
2025-07-01,SEC030,20:00,22:00,5,27.08,MEDIUM,0.93
2025-07-01,SEC030,22:00,00:00,4,53.54,HIGH,0.8
2025-07-01,SEC031,00:00,02:00,3,45.36,MEDIUM,0.63
2025-07-01,SEC031,02:00,04:00,4,54.29,HIGH,0.97
2025-07-01,SEC031,04:00,06:00,3,40.74,MEDIUM,0.87
2025-07-01,SEC031,06:00,08:00,3,34.05,MEDIUM,0.88
2025-07-01,SEC031,08:00,10:00,3,32.62,MEDIUM,0.81
2025-07-01,SEC031,10:00,12:00,2,30.19,MEDIUM,0.8
2025-07-01,SEC031,12:00,14:00,2,16.87,LOW,0.82
2025-07-01,SEC031,14:00,16:00,2,29.3,MEDIUM,0.69
2025-07-01,SEC031,16:00,18:00,2,34.89,MEDIUM,0.67
2025-07-01,SEC031,18:00,20:00,3,41.75,MEDIUM,0.77
2025-07-01,SEC031,20:00,22:00,1,36.63,MEDIUM,0.7
2025-07-01,SEC031,22:00,00:00,6,50.38,HIGH,0.86
2025-07-01,SEC032,00:00,02:00,3,45.87,MEDIUM,0.63
2025-07-01,SEC032,02:00,04:00,2,45.16,MEDIUM,0.62
2025-07-01,SEC032,04:00,06:00,2,47.51,MEDIUM,0.65
2025-07-01,SEC032,06:00,08:00,1,37.49,MEDIUM,0.63
2025-07-01,SEC032,08:00,10:00,1,33.05,MEDIUM,0.79
2025-07-01,SEC032,10:00,12:00,2,14.54,LOW,0.69
2025-07-01,SEC032,12:00,14:00,1,22.45,LOW,0.9
2025-07-01,SEC032,14:00,16:00,0,28.12,MEDIUM,0.69
2025-07-01,SEC032,16:00,18:00,2,37.07,MEDIUM,0.78
2025-07-01,SEC032,18:00,20:00,4,39.28,MEDIUM,0.66
2025-07-01,SEC032,20:00,22:00,2,28.12,MEDIUM,0.79
2025-07-01,SEC032,22:00,00:00,1,36.12,MEDIUM,0.97
2025-07-01,SEC033,00:00,02:00,2,53.29,HIGH,0.61
2025-07-01,SEC033,02:00,04:00,7,67.75,HIGH,0.87
2025-07-01,SEC033,04:00,06:00,2,65.64,HIGH,0.94
2025-07-01,SEC033,06:00,08:00,3,54.24,HIGH,0.98
2025-07-01,SEC033,08:00,10:00,6,36.71,MEDIUM,0.9
2025-07-01,SEC033,10:00,12:00,6,25.52,MEDIUM,0.78
2025-07-01,SEC033,12:00,14:00,2,23.78,LOW,0.86
2025-07-01,SEC033,14:00,16:00,4,39.6,MEDIUM,0.64
2025-07-01,SEC033,16:00,18:00,7,40.83,MEDIUM,0.61
2025-07-01,SEC033,18:00,20:00,7,47.78,MEDIUM,0.81
2025-07-01,SEC033,20:00,22:00,4,42.18,MEDIUM,0.76
2025-07-01,SEC033,22:00,00:00,6,62.75,HIGH,0.76
2025-07-01,SEC034,00:00,02:00,0,29.85,MEDIUM,0.62
2025-07-01,SEC034,02:00,04:00,3,47.32,MEDIUM,0.91
2025-07-01,SEC034,04:00,06:00,1,33.56,MEDIUM,0.83
2025-07-01,SEC034,06:00,08:00,1,24.95,LOW,0.61
2025-07-01,SEC034,08:00,10:00,1,36.47,MEDIUM,0.91
2025-07-01,SEC034,10:00,12:00,0,13.27,LOW,0.87
2025-07-01,SEC034,12:00,14:00,0,13.29,LOW,0.78
2025-07-01,SEC034,14:00,16:00,1,21.32,LOW,0.93
2025-07-01,SEC034,16:00,18:00,2,35.8,MEDIUM,0.76
2025-07-01,SEC034,18:00,20:00,2,26.47,MEDIUM,0.85
2025-07-01,SEC034,20:00,22:00,2,35.53,MEDIUM,0.94
2025-07-01,SEC034,22:00,00:00,2,32.73,MEDIUM,0.62
2025-07-01,SEC035,00:00,02:00,3,50.15,HIGH,0.62
2025-07-01,SEC035,02:00,04:00,3,58.9,HIGH,0.64
2025-07-01,SEC035,04:00,06:00,6,64.84,HIGH,0.89
2025-07-01,SEC035,06:00,08:00,3,44.5,MEDIUM,0.81
2025-07-01,SEC035,08:00,10:00,3,41.72,MEDIUM,0.77
2025-07-01,SEC035,10:00,12:00,1,31.09,MEDIUM,0.61
2025-07-01,SEC035,12:00,14:00,4,34.22,MEDIUM,0.7
2025-07-01,SEC035,14:00,16:00,2,26.0,MEDIUM,0.73
2025-07-01,SEC035,16:00,18:00,5,37.07,MEDIUM,0.83
2025-07-01,SEC035,18:00,20:00,8,54.12,HIGH,0.85
2025-07-01,SEC035,20:00,22:00,4,36.57,MEDIUM,0.73
2025-07-01,SEC035,22:00,00:00,5,54.03,HIGH,0.97
2025-07-01,SEC036,00:00,02:00,3,67.22,HIGH,0.69
2025-07-01,SEC036,02:00,04:00,5,69.77,HIGH,0.95
2025-07-01,SEC036,04:00,06:00,6,67.7,HIGH,0.63
2025-07-01,SEC036,06:00,08:00,7,56.55,HIGH,0.83
2025-07-01,SEC036,08:00,10:00,5,40.62,MEDIUM,0.88
2025-07-01,SEC036,10:00,12:00,2,41.48,MEDIUM,0.72
2025-07-01,SEC036,12:00,14:00,0,25.43,MEDIUM,0.88
2025-07-01,SEC036,14:00,16:00,5,29.06,MEDIUM,0.65
2025-07-01,SEC036,16:00,18:00,2,59.3,HIGH,0.8
2025-07-01,SEC036,18:00,20:00,8,58.52,HIGH,0.8
2025-07-01,SEC036,20:00,22:00,4,56.84,HIGH,0.74
2025-07-01,SEC036,22:00,00:00,7,63.77,HIGH,0.72
2025-07-01,SEC037,00:00,02:00,7,64.14,HIGH,0.86
2025-07-01,SEC037,02:00,04:00,6,61.5,HIGH,0.83
2025-07-01,SEC037,04:00,06:00,5,62.34,HIGH,0.67
2025-07-01,SEC037,06:00,08:00,4,51.9,HIGH,0.76
2025-07-01,SEC037,08:00,10:00,2,46.1,MEDIUM,0.64
2025-07-01,SEC037,10:00,12:00,2,30.85,MEDIUM,0.69
2025-07-01,SEC037,12:00,14:00,3,35.93,MEDIUM,0.71
2025-07-01,SEC037,14:00,16:00,4,26.07,MEDIUM,0.87
2025-07-01,SEC037,16:00,18:00,1,49.04,MEDIUM,0.81
2025-07-01,SEC037,18:00,20:00,5,36.59,MEDIUM,0.63
2025-07-01,SEC037,20:00,22:00,4,49.71,MEDIUM,0.64
2025-07-01,SEC037,22:00,00:00,3,67.07,HIGH,0.63
2025-07-01,SEC038,00:00,02:00,3,48.53,MEDIUM,0.74
2025-07-01,SEC038,02:00,04:00,2,38.68,MEDIUM,0.66
2025-07-01,SEC038,04:00,06:00,4,39.92,MEDIUM,0.8
2025-07-01,SEC038,06:00,08:00,4,27.4,MEDIUM,0.88
2025-07-01,SEC038,08:00,10:00,4,33.85,MEDIUM,0.72
2025-07-01,SEC038,10:00,12:00,0,34.79,MEDIUM,0.93
2025-07-01,SEC038,12:00,14:00,1,32.17,MEDIUM,0.68
2025-07-01,SEC038,14:00,16:00,3,21.71,LOW,0.68
2025-07-01,SEC038,16:00,18:00,4,37.3,MEDIUM,0.81
2025-07-01,SEC038,18:00,20:00,5,46.75,MEDIUM,0.95
2025-07-01,SEC038,20:00,22:00,3,27.62,MEDIUM,0.64
2025-07-01,SEC038,22:00,00:00,5,44.63,MEDIUM,0.78
2025-07-01,SEC039,00:00,02:00,4,32.03,MEDIUM,0.65
2025-07-01,SEC039,02:00,04:00,3,48.52,MEDIUM,0.93
2025-07-01,SEC039,04:00,06:00,4,51.48,HIGH,0.7
2025-07-01,SEC039,06:00,08:00,5,27.45,MEDIUM,0.9
2025-07-01,SEC039,08:00,10:00,1,29.76,MEDIUM,0.97
2025-07-01,SEC039,10:00,12:00,0,12.46,LOW,0.75
2025-07-01,SEC039,12:00,14:00,4,32.27,MEDIUM,0.6
2025-07-01,SEC039,14:00,16:00,2,29.14,MEDIUM,0.98
2025-07-01,SEC039,16:00,18:00,1,35.7,MEDIUM,0.69
2025-07-01,SEC039,18:00,20:00,8,31.17,MEDIUM,0.88
2025-07-01,SEC039,20:00,22:00,2,32.95,MEDIUM,0.97
2025-07-01,SEC039,22:00,00:00,2,44.9,MEDIUM,0.71
2025-07-01,SEC040,00:00,02:00,0,16.25,LOW,0.73
2025-07-01,SEC040,02:00,04:00,1,15.59,LOW,0.71
2025-07-01,SEC040,04:00,06:00,4,18.5,LOW,0.98
2025-07-01,SEC040,06:00,08:00,3,28.69,MEDIUM,0.74
2025-07-01,SEC040,08:00,10:00,3,29.34,MEDIUM,0.67
2025-07-01,SEC040,10:00,12:00,1,19.99,LOW,0.91
2025-07-01,SEC040,12:00,14:00,4,4.88,LOW,0.86
2025-07-01,SEC040,14:00,16:00,1,14.92,LOW,0.83
2025-07-01,SEC040,16:00,18:00,2,27.25,MEDIUM,0.91
2025-07-01,SEC040,18:00,20:00,1,24.45,LOW,0.88
2025-07-01,SEC040,20:00,22:00,2,13.16,LOW,0.88
2025-07-01,SEC040,22:00,00:00,2,23.95,LOW,0.79
2025-07-01,SEC041,00:00,02:00,1,24.16,LOW,0.8
2025-07-01,SEC041,02:00,04:00,0,13.95,LOW,0.77
2025-07-01,SEC041,04:00,06:00,0,24.85,LOW,0.93
2025-07-01,SEC041,06:00,08:00,0,24.38,LOW,0.61
2025-07-01,SEC041,08:00,10:00,2,10.02,LOW,0.82
2025-07-01,SEC041,10:00,12:00,0,9.39,LOW,0.71
2025-07-01,SEC041,12:00,14:00,0,20.05,LOW,0.87
2025-07-01,SEC041,14:00,16:00,1,11.52,LOW,0.76
2025-07-01,SEC041,16:00,18:00,0,6.87,LOW,0.65
2025-07-01,SEC041,18:00,20:00,0,21.64,LOW,0.72
2025-07-01,SEC041,20:00,22:00,0,13.14,LOW,0.76
2025-07-01,SEC041,22:00,00:00,0,19.47,LOW,0.67
2025-07-01,SEC042,00:00,02:00,1,30.8,MEDIUM,0.97
2025-07-01,SEC042,02:00,04:00,1,26.08,MEDIUM,0.65
2025-07-01,SEC042,04:00,06:00,3,36.69,MEDIUM,0.7
2025-07-01,SEC042,06:00,08:00,3,21.21,LOW,0.96
2025-07-01,SEC042,08:00,10:00,1,27.88,MEDIUM,0.88
2025-07-01,SEC042,10:00,12:00,1,23.68,LOW,0.97
2025-07-01,SEC042,12:00,14:00,2,9.01,LOW,0.76
2025-07-01,SEC042,14:00,16:00,1,7.01,LOW,0.93
2025-07-01,SEC042,16:00,18:00,1,22.76,LOW,0.87
2025-07-01,SEC042,18:00,20:00,4,14.44,LOW,0.85
2025-07-01,SEC042,20:00,22:00,2,16.79,LOW,0.84
2025-07-01,SEC042,22:00,00:00,2,38.42,MEDIUM,0.93
2025-07-01,SEC043,00:00,02:00,3,30.99,MEDIUM,0.82
2025-07-01,SEC043,02:00,04:00,0,43.82,MEDIUM,0.95
2025-07-01,SEC043,04:00,06:00,4,45.26,MEDIUM,0.93
2025-07-01,SEC043,06:00,08:00,1,31.28,MEDIUM,0.65
2025-07-01,SEC043,08:00,10:00,0,30.5,MEDIUM,0.68
2025-07-01,SEC043,10:00,12:00,2,15.39,LOW,0.68
2025-07-01,SEC043,12:00,14:00,2,16.28,LOW,0.99
2025-07-01,SEC043,14:00,16:00,1,20.51,LOW,0.74
2025-07-01,SEC043,16:00,18:00,3,28.85,MEDIUM,0.67
2025-07-01,SEC043,18:00,20:00,1,24.57,LOW,0.67
2025-07-01,SEC043,20:00,22:00,1,22.07,LOW,0.78
2025-07-01,SEC043,22:00,00:00,3,42.63,MEDIUM,0.86
2025-07-01,SEC044,00:00,02:00,5,32.86,MEDIUM,0.94
2025-07-01,SEC044,02:00,04:00,1,35.81,MEDIUM,0.98
2025-07-01,SEC044,04:00,06:00,3,31.01,MEDIUM,0.84
2025-07-01,SEC044,06:00,08:00,5,32.63,MEDIUM,0.87
2025-07-01,SEC044,08:00,10:00,2,21.73,LOW,0.94
2025-07-01,SEC044,10:00,12:00,0,22.75,LOW,0.77
2025-07-01,SEC044,12:00,14:00,2,15.91,LOW,0.84
2025-07-01,SEC044,14:00,16:00,1,25.75,MEDIUM,0.96
2025-07-01,SEC044,16:00,18:00,3,28.13,MEDIUM,0.72
2025-07-01,SEC044,18:00,20:00,2,23.49,LOW,0.76
2025-07-01,SEC044,20:00,22:00,7,37.57,MEDIUM,0.77
2025-07-01,SEC044,22:00,00:00,4,31.4,MEDIUM,0.78
2025-07-01,SEC045,00:00,02:00,2,25.0,MEDIUM,0.86
2025-07-01,SEC045,02:00,04:00,4,23.89,LOW,0.71
2025-07-01,SEC045,04:00,06:00,0,30.45,MEDIUM,0.86
2025-07-01,SEC045,06:00,08:00,1,17.81,LOW,0.71
2025-07-01,SEC045,08:00,10:00,2,17.02,LOW,0.85
2025-07-01,SEC045,10:00,12:00,0,19.2,LOW,0.81
2025-07-01,SEC045,12:00,14:00,2,7.07,LOW,0.82
2025-07-01,SEC045,14:00,16:00,0,25.29,MEDIUM,0.62
2025-07-01,SEC045,16:00,18:00,3,20.78,LOW,0.81
2025-07-01,SEC045,18:00,20:00,2,27.24,MEDIUM,0.83
2025-07-01,SEC045,20:00,22:00,2,18.4,LOW,0.89
2025-07-01,SEC045,22:00,00:00,0,35.89,MEDIUM,0.74
2025-07-01,SEC046,00:00,02:00,0,33.35,MEDIUM,0.74
2025-07-01,SEC046,02:00,04:00,2,19.53,LOW,0.99
2025-07-01,SEC046,04:00,06:00,7,29.95,MEDIUM,0.98
2025-07-01,SEC046,06:00,08:00,1,20.9,LOW,0.79
2025-07-01,SEC046,08:00,10:00,0,21.22,LOW,0.6
2025-07-01,SEC046,10:00,12:00,1,18.46,LOW,0.72
2025-07-01,SEC046,12:00,14:00,0,6.13,LOW,0.64
2025-07-01,SEC046,14:00,16:00,0,15.17,LOW,0.63
2025-07-01,SEC046,16:00,18:00,1,28.37,MEDIUM,0.82
2025-07-01,SEC046,18:00,20:00,1,13.66,LOW,0.66
2025-07-01,SEC046,20:00,22:00,2,23.33,LOW,0.64
2025-07-01,SEC046,22:00,00:00,2,19.75,LOW,0.9
2025-07-01,SEC047,00:00,02:00,4,9.48,LOW,0.61
2025-07-01,SEC047,02:00,04:00,2,15.01,LOW,0.76
2025-07-01,SEC047,04:00,06:00,0,17.93,LOW,0.67
2025-07-01,SEC047,06:00,08:00,1,8.98,LOW,0.74
2025-07-01,SEC047,08:00,10:00,1,11.56,LOW,0.9
2025-07-01,SEC047,10:00,12:00,0,10.33,LOW,0.98
2025-07-01,SEC047,12:00,14:00,1,15.01,LOW,0.69
2025-07-01,SEC047,14:00,16:00,0,18.5,LOW,0.69
2025-07-01,SEC047,16:00,18:00,0,6.9,LOW,0.91
2025-07-01,SEC047,18:00,20:00,0,4.33,LOW,0.69
2025-07-01,SEC047,20:00,22:00,0,15.06,LOW,0.74
2025-07-01,SEC047,22:00,00:00,2,12.47,LOW,0.61
2025-07-01,SEC048,00:00,02:00,2,39.9,MEDIUM,0.86
2025-07-01,SEC048,02:00,04:00,3,24.64,LOW,0.67
2025-07-01,SEC048,04:00,06:00,0,22.71,LOW,0.72
2025-07-01,SEC048,06:00,08:00,0,28.79,MEDIUM,0.63
2025-07-01,SEC048,08:00,10:00,3,24.79,LOW,0.92
2025-07-01,SEC048,10:00,12:00,1,22.59,LOW,0.91
2025-07-01,SEC048,12:00,14:00,2,10.72,LOW,0.65
2025-07-01,SEC048,14:00,16:00,1,12.86,LOW,0.68
2025-07-01,SEC048,16:00,18:00,2,30.81,MEDIUM,0.86
2025-07-01,SEC048,18:00,20:00,1,27.41,MEDIUM,0.78
2025-07-01,SEC048,20:00,22:00,2,15.57,LOW,0.64
2025-07-01,SEC048,22:00,00:00,2,38.71,MEDIUM,0.92
2025-07-01,SEC049,00:00,02:00,1,39.75,MEDIUM,0.74
2025-07-01,SEC049,02:00,04:00,1,45.41,MEDIUM,0.93
2025-07-01,SEC049,04:00,06:00,3,38.64,MEDIUM,0.87
2025-07-01,SEC049,06:00,08:00,3,20.19,LOW,0.78
2025-07-01,SEC049,08:00,10:00,1,22.79,LOW,0.6
2025-07-01,SEC049,10:00,12:00,3,25.73,MEDIUM,0.71
2025-07-01,SEC049,12:00,14:00,0,28.55,MEDIUM,0.69
2025-07-01,SEC049,14:00,16:00,3,17.13,LOW,0.69
2025-07-01,SEC049,16:00,18:00,3,38.38,MEDIUM,0.75
2025-07-01,SEC049,18:00,20:00,1,38.2,MEDIUM,0.7
2025-07-01,SEC049,20:00,22:00,3,25.72,MEDIUM,0.93
2025-07-01,SEC049,22:00,00:00,3,32.77,MEDIUM,0.62
2025-07-01,SEC050,00:00,02:00,1,6.09,LOW,0.92
2025-07-01,SEC050,02:00,04:00,2,21.01,LOW,0.7
2025-07-01,SEC050,04:00,06:00,3,11.35,LOW,0.91
2025-07-01,SEC050,06:00,08:00,1,1.51,LOW,0.87
2025-07-01,SEC050,08:00,10:00,1,15.4,LOW,0.7
2025-07-01,SEC050,10:00,12:00,0,0.86,LOW,0.85
2025-07-01,SEC050,12:00,14:00,1,3.27,LOW,0.98
2025-07-01,SEC050,14:00,16:00,0,16.34,LOW,0.65
2025-07-01,SEC050,16:00,18:00,0,1.34,LOW,0.75
2025-07-01,SEC050,18:00,20:00,0,17.28,LOW,0.81
2025-07-01,SEC050,20:00,22:00,1,8.04,LOW,0.96
2025-07-01,SEC050,22:00,00:00,0,23.7,LOW,0.83
2025-07-01,SEC051,00:00,02:00,1,35.15,MEDIUM,0.97
2025-07-01,SEC051,02:00,04:00,3,37.1,MEDIUM,0.77
2025-07-01,SEC051,04:00,06:00,4,21.07,LOW,0.67
2025-07-01,SEC051,06:00,08:00,3,16.62,LOW,0.87
2025-07-01,SEC051,08:00,10:00,1,17.42,LOW,0.84
2025-07-01,SEC051,10:00,12:00,4,7.57,LOW,0.79
2025-07-01,SEC051,12:00,14:00,1,15.11,LOW,0.79
2025-07-01,SEC051,14:00,16:00,1,13.43,LOW,0.99
2025-07-01,SEC051,16:00,18:00,0,14.89,LOW,0.72
2025-07-01,SEC051,18:00,20:00,0,16.45,LOW,0.83
2025-07-01,SEC051,20:00,22:00,5,12.67,LOW,0.9
2025-07-01,SEC051,22:00,00:00,0,20.0,LOW,0.97
2025-07-01,SEC052,00:00,02:00,3,21.22,LOW,0.74
2025-07-01,SEC052,02:00,04:00,2,23.41,LOW,0.99
2025-07-01,SEC052,04:00,06:00,0,13.25,LOW,0.83
2025-07-01,SEC052,06:00,08:00,1,20.17,LOW,0.99
2025-07-01,SEC052,08:00,10:00,0,6.22,LOW,0.88
2025-07-01,SEC052,10:00,12:00,1,9.99,LOW,0.88
2025-07-01,SEC052,12:00,14:00,0,1.98,LOW,0.92
2025-07-01,SEC052,14:00,16:00,0,0.0,LOW,0.66
2025-07-01,SEC052,16:00,18:00,0,13.61,LOW,0.78
2025-07-01,SEC052,18:00,20:00,1,1.13,LOW,0.91
2025-07-01,SEC052,20:00,22:00,0,8.11,LOW,0.75
2025-07-01,SEC052,22:00,00:00,0,13.15,LOW,0.61
2025-07-01,SEC053,00:00,02:00,0,32.95,MEDIUM,0.68
2025-07-01,SEC053,02:00,04:00,0,33.63,MEDIUM,0.97
2025-07-01,SEC053,04:00,06:00,1,33.47,MEDIUM,0.86
2025-07-01,SEC053,06:00,08:00,2,15.67,LOW,0.92
2025-07-01,SEC053,08:00,10:00,4,27.81,MEDIUM,0.88
2025-07-01,SEC053,10:00,12:00,2,17.08,LOW,0.96
2025-07-01,SEC053,12:00,14:00,1,20.9,LOW,0.87
2025-07-01,SEC053,14:00,16:00,1,17.24,LOW,0.82
2025-07-01,SEC053,16:00,18:00,1,15.69,LOW,0.88
2025-07-01,SEC053,18:00,20:00,1,27.54,MEDIUM,0.69
2025-07-01,SEC053,20:00,22:00,1,25.57,MEDIUM,0.85
2025-07-01,SEC053,22:00,00:00,3,32.53,MEDIUM,0.99
2025-07-01,SEC054,00:00,02:00,3,25.06,MEDIUM,0.93
2025-07-01,SEC054,02:00,04:00,1,16.6,LOW,0.62
2025-07-01,SEC054,04:00,06:00,1,17.84,LOW,0.73
2025-07-01,SEC054,06:00,08:00,2,14.32,LOW,0.77
2025-07-01,SEC054,08:00,10:00,1,7.15,LOW,0.96
2025-07-01,SEC054,10:00,12:00,0,4.46,LOW,0.78
2025-07-01,SEC054,12:00,14:00,1,8.86,LOW,0.81
2025-07-01,SEC054,14:00,16:00,1,8.51,LOW,0.63
2025-07-01,SEC054,16:00,18:00,3,20.4,LOW,0.67
2025-07-01,SEC054,18:00,20:00,1,10.93,LOW,0.9
2025-07-01,SEC054,20:00,22:00,2,24.41,LOW,0.61
2025-07-01,SEC054,22:00,00:00,3,20.26,LOW,0.98
2025-07-01,SEC055,00:00,02:00,3,20.84,LOW,0.73
2025-07-01,SEC055,02:00,04:00,2,13.01,LOW,0.89
2025-07-01,SEC055,04:00,06:00,0,15.21,LOW,0.67
2025-07-01,SEC055,06:00,08:00,0,15.07,LOW,0.8
2025-07-01,SEC055,08:00,10:00,0,18.84,LOW,0.6
2025-07-01,SEC055,10:00,12:00,1,8.27,LOW,0.87
2025-07-01,SEC055,12:00,14:00,1,20.56,LOW,0.62
2025-07-01,SEC055,14:00,16:00,1,3.92,LOW,0.75
2025-07-01,SEC055,16:00,18:00,1,25.74,MEDIUM,0.86
2025-07-01,SEC055,18:00,20:00,0,9.75,LOW,0.61
2025-07-01,SEC055,20:00,22:00,1,22.18,LOW,0.92
2025-07-01,SEC055,22:00,00:00,2,11.53,LOW,0.94
2025-07-01,SEC056,00:00,02:00,1,25.93,MEDIUM,0.77
2025-07-01,SEC056,02:00,04:00,0,23.03,LOW,0.6
2025-07-01,SEC056,04:00,06:00,3,24.06,LOW,0.95
2025-07-01,SEC056,06:00,08:00,2,30.19,MEDIUM,0.84
2025-07-01,SEC056,08:00,10:00,2,24.1,LOW,0.77
2025-07-01,SEC056,10:00,12:00,1,12.56,LOW,0.87
2025-07-01,SEC056,12:00,14:00,1,16.64,LOW,0.64
2025-07-01,SEC056,14:00,16:00,2,9.56,LOW,0.73
2025-07-01,SEC056,16:00,18:00,1,20.78,LOW,0.69
2025-07-01,SEC056,18:00,20:00,2,32.53,MEDIUM,0.94
2025-07-01,SEC056,20:00,22:00,1,26.53,MEDIUM,0.9
2025-07-01,SEC056,22:00,00:00,5,27.61,MEDIUM,0.98
2025-07-01,SEC057,00:00,02:00,2,37.63,MEDIUM,0.75
2025-07-01,SEC057,02:00,04:00,3,40.84,MEDIUM,0.83
2025-07-01,SEC057,04:00,06:00,3,38.47,MEDIUM,0.94
2025-07-01,SEC057,06:00,08:00,1,33.01,MEDIUM,0.67
2025-07-01,SEC057,08:00,10:00,4,27.06,MEDIUM,0.73
2025-07-01,SEC057,10:00,12:00,4,21.56,LOW,0.78
2025-07-01,SEC057,12:00,14:00,3,29.46,MEDIUM,0.62
2025-07-01,SEC057,14:00,16:00,3,20.44,LOW,0.76
2025-07-01,SEC057,16:00,18:00,2,36.88,MEDIUM,0.88
2025-07-01,SEC057,18:00,20:00,6,33.72,MEDIUM,0.73
2025-07-01,SEC057,20:00,22:00,1,32.69,MEDIUM,0.74
2025-07-01,SEC057,22:00,00:00,4,32.71,MEDIUM,0.69
2025-07-01,SEC058,00:00,02:00,2,29.19,MEDIUM,0.82
2025-07-01,SEC058,02:00,04:00,3,22.77,LOW,0.83
2025-07-01,SEC058,04:00,06:00,3,19.87,LOW,0.69
2025-07-01,SEC058,06:00,08:00,1,22.73,LOW,0.69
2025-07-01,SEC058,08:00,10:00,2,23.9,LOW,0.71
2025-07-01,SEC058,10:00,12:00,1,21.62,LOW,0.98
2025-07-01,SEC058,12:00,14:00,1,8.46,LOW,0.86
2025-07-01,SEC058,14:00,16:00,1,13.29,LOW,0.73
2025-07-01,SEC058,16:00,18:00,1,23.49,LOW,0.93
2025-07-01,SEC058,18:00,20:00,2,26.92,MEDIUM,0.6
2025-07-01,SEC058,20:00,22:00,4,16.23,LOW,0.93
2025-07-01,SEC058,22:00,00:00,1,31.56,MEDIUM,0.84
2025-07-01,SEC059,00:00,02:00,3,12.75,LOW,0.81
2025-07-01,SEC059,02:00,04:00,2,14.96,LOW,0.61
2025-07-01,SEC059,04:00,06:00,0,24.77,LOW,0.74
2025-07-01,SEC059,06:00,08:00,0,2.99,LOW,0.9
